iTx iRx chrec frequency/Hz RMSE x y z
6 83 Ex 0.25 0.000000e+00 -5255 -6498.08 790
6 84 Ex 0.25 0.000000e+00 -5081.79 -6398.08 790
6 85 Ex 0.25 0.000000e+00 -4908.59 -6298.08 790
6 86 Ex 0.25 0.000000e+00 -4735.38 -6198.08 790
6 87 Ex 0.25 0.000000e+00 -4562.18 -6098.08 790
6 88 Ex 0.25 0.000000e+00 -4388.97 -5998.08 790
6 89 Ex 0.25 0.000000e+00 -4215.77 -5898.08 790
6 90 Ex 0.25 0.000000e+00 -4042.56 -5798.08 790
6 91 Ex 0.25 0.000000e+00 -3869.36 -5698.08 790
6 92 Ex 0.25 0.000000e+00 -3696.15 -5598.08 790
6 93 Ex 0.25 0.000000e+00 -3522.95 -5498.08 790
6 94 Ex 0.25 0.000000e+00 -3349.74 -5398.08 790
6 95 Ex 0.25 0.000000e+00 -3176.54 -5298.08 790
6 96 Ex 0.25 0.000000e+00 -3003.33 -5198.08 790
6 97 Ex 0.25 0.000000e+00 -2830.13 -5098.08 790
6 98 Ex 0.25 0.000000e+00 -2656.92 -4998.08 790
6 99 Ex 0.25 0.000000e+00 -2483.72 -4898.08 790
6 100 Ex 0.25 0.000000e+00 -2310.51 -4798.08 790
6 101 Ex 0.25 0.000000e+00 -2137.31 -4698.08 790
6 102 Ex 0.25 0.000000e+00 -1964.1 -4598.08 790
6 103 Ex 0.25 0.000000e+00 -1790.9 -4498.08 790
6 104 Ex 0.25 0.000000e+00 -1617.69 -4398.08 790
6 105 Ex 0.25 0.000000e+00 -1444.49 -4298.08 790
6 106 Ex 0.25 0.000000e+00 -1271.28 -4198.08 790
6 107 Ex 0.25 0.000000e+00 -1098.08 -4098.08 790
6 108 Ex 0.25 7.864940e-01 -924.871 -3998.08 790
6 109 Ex 0.25 5.802013e-01 -751.666 -3898.08 790
6 110 Ex 0.25 2.557302e+00 -578.461 -3798.08 790
6 111 Ex 0.25 1.677923e+00 -405.256 -3698.08 790
6 112 Ex 0.25 1.060419e+00 -232.051 -3598.08 790
6 113 Ex 0.25 9.210505e-01 -58.8457 -3498.08 790
6 114 Ex 0.25 7.906349e-01 114.359 -3398.08 790
6 115 Ex 0.25 6.217178e-01 287.564 -3298.08 790
6 116 Ex 0.25 5.620243e-01 460.77 -3198.08 790
6 117 Ex 0.25 7.099652e-01 633.975 -3098.08 790
6 118 Ex 0.25 2.609169e-01 807.18 -2998.08 790
6 119 Ex 0.25 1.360060e+00 980.385 -2898.08 790
6 120 Ex 0.25 1.068147e+00 1153.59 -2798.08 790
6 121 Ex 0.25 1.863327e+00 1326.79 -2698.08 790
6 122 Ex 0.25 1.380260e+00 1500 -2598.08 790
6 123 Ex 0.25 1.480729e+00 1673.21 -2498.08 790
6 124 Ex 0.25 1.802842e+00 1846.41 -2398.08 790
6 125 Ex 0.25 1.603699e+00 2019.62 -2298.08 790
6 126 Ex 0.25 5.898529e-01 2192.82 -2198.08 790
6 127 Ex 0.25 5.160899e-01 2366.03 -2098.08 790
6 128 Ex 0.25 1.497391e+00 2539.23 -1998.08 790
6 129 Ex 0.25 1.869987e+00 2712.44 -1898.08 790
6 130 Ex 0.25 1.244543e+00 2885.64 -1798.08 790
6 131 Ex 0.25 1.438527e+00 3058.85 -1698.08 790
6 132 Ex 0.25 1.189263e+00 3232.05 -1598.08 790
6 133 Ex 0.25 2.114061e+00 3405.26 -1498.08 790
6 134 Ex 0.25 1.395309e+00 3578.46 -1398.08 790
6 135 Ex 0.25 2.955588e+00 3751.67 -1298.08 790
6 136 Ex 0.25 9.063388e-01 3924.87 -1198.08 790
6 137 Ex 0.25 1.117563e+00 4098.08 -1098.08 790
6 138 Ex 0.25 9.433977e-01 4271.28 -998.076 790
6 139 Ex 0.25 1.246716e+00 4444.49 -898.076 790
6 140 Ex 0.25 1.399823e+00 4617.69 -798.076 790
6 141 Ex 0.25 1.046139e+00 4790.9 -698.076 790
6 142 Ex 0.25 1.748102e+00 4964.1 -598.076 790
6 143 Ex 0.25 1.814351e+00 5137.31 -498.076 790
6 144 Ex 0.25 2.033047e+00 5310.51 -398.076 790
6 145 Ex 0.25 1.642961e+00 5483.72 -298.076 790
6 146 Ex 0.25 1.368694e+00 5656.92 -198.076 790
6 147 Ex 0.25 1.078008e+00 5830.13 -98.0762 790
6 148 Ex 0.25 5.534875e-01 6003.33 1.92383 790
6 149 Ex 0.25 5.738419e-01 6176.54 101.924 790
6 150 Ex 0.25 7.577910e-01 6349.74 201.924 790
6 151 Ex 0.25 3.474177e-01 6522.95 301.924 790
6 152 Ex 0.25 1.251935e+00 6696.15 401.924 790
6 153 Ex 0.25 1.065070e+00 6869.36 501.924 790
6 154 Ex 0.25 1.176369e+00 7042.56 601.924 790
6 155 Ex 0.25 9.318396e-01 7215.77 701.924 790
6 156 Ex 0.25 9.842090e-01 7388.97 801.924 790
6 157 Ex 0.25 8.080772e-01 7562.18 901.924 790
6 158 Ex 0.25 5.309517e-01 7735.38 1001.92 790
6 159 Ex 0.25 1.802708e+00 7908.59 1101.92 790
6 160 Ex 0.25 1.564743e+00 8081.79 1201.92 790
6 161 Ex 0.25 2.612662e-01 8255 1301.92 790
6 162 Ex 0.25 9.912592e-01 8428.2 1401.92 790
6 163 Ex 0.25 1.645461e+00 -6928.2 -4000 790
6 164 Ex 0.25 5.195801e-01 -6755 -3900 790
6 165 Ex 0.25 1.146562e+00 -6581.79 -3800 790
6 166 Ex 0.25 8.132905e-01 -6408.59 -3700 790
6 167 Ex 0.25 8.247473e-01 -6235.38 -3600 790
6 168 Ex 0.25 8.171958e-01 -6062.18 -3500 790
6 169 Ex 0.25 1.217120e+00 -5888.97 -3400 790
6 170 Ex 0.25 1.014531e+00 -5715.77 -3300 790
6 171 Ex 0.25 0.000000e+00 -5542.56 -3200 790
6 172 Ex 0.25 0.000000e+00 -5369.36 -3100 790
6 173 Ex 0.25 0.000000e+00 -5196.15 -3000 790
6 174 Ex 0.25 0.000000e+00 -5022.95 -2900 790
6 175 Ex 0.25 0.000000e+00 -4849.74 -2800 790
6 176 Ex 0.25 1.030245e+00 -4676.54 -2700 790
6 177 Ex 0.25 1.269758e+00 -4503.33 -2600 790
6 178 Ex 0.25 5.678784e-01 -4330.13 -2500 790
6 179 Ex 0.25 7.764064e-01 -4156.92 -2400 790
6 180 Ex 0.25 6.768887e-01 -3983.72 -2300 790
6 181 Ex 0.25 1.920838e+00 -3810.51 -2200 790
6 182 Ex 0.25 7.850893e-01 -3637.31 -2100 790
6 183 Ex 0.25 5.676349e-01 -3464.1 -2000 790
6 184 Ex 0.25 1.650286e+00 -3290.9 -1900 790
6 185 Ex 0.25 1.932323e+00 -3117.69 -1800 790
6 186 Ex 0.25 1.673538e+00 -2944.49 -1700 790
6 187 Ex 0.25 7.172701e-01 -2771.28 -1600 790
6 188 Ex 0.25 3.769024e-01 -2598.08 -1500 790
6 189 Ex 0.25 8.273879e-01 -2424.87 -1400 790
6 190 Ex 0.25 2.128878e+00 -2251.67 -1300 790
6 191 Ex 0.25 1.654082e+00 -2078.46 -1200 790
6 192 Ex 0.25 7.567841e-01 -1905.26 -1100 790
6 193 Ex 0.25 8.399699e-01 -1732.05 -1000 790
6 194 Ex 0.25 3.175545e-01 -1558.85 -900 790
6 195 Ex 0.25 1.564977e+00 -1385.64 -800 790
6 196 Ex 0.25 1.965044e+00 -1212.44 -700 790
6 197 Ex 0.25 1.200976e+00 -1039.23 -600 790
6 198 Ex 0.25 5.565390e-01 -866.025 -500 790
6 199 Ex 0.25 6.549075e-01 -692.82 -400 790
6 200 Ex 0.25 1.086807e+00 -519.615 -300 790
6 201 Ex 0.25 1.834270e+00 -346.41 -200 790
6 202 Ex 0.25 1.219943e+00 -173.205 -100 790
6 203 Ex 0.25 1.005228e+00 0 0 790
6 204 Ex 0.25 2.913646e-01 173.205 100 790
6 205 Ex 0.25 1.560301e+00 346.41 200 790
6 206 Ex 0.25 1.771381e+00 519.615 300 790
6 207 Ex 0.25 6.143325e-01 692.82 400 790
6 208 Ex 0.25 8.324150e-01 866.025 500 790
6 209 Ex 0.25 1.041118e+00 1039.23 600 790
6 210 Ex 0.25 1.392447e+00 1212.44 700 790
6 211 Ex 0.25 1.322366e+00 1385.64 800 790
6 212 Ex 0.25 1.368418e+00 1558.85 900 790
6 213 Ex 0.25 2.260445e+00 1732.05 1000 790
6 214 Ex 0.25 1.266567e+00 1905.26 1100 790
6 215 Ex 0.25 1.137270e+00 2078.46 1200 790
6 216 Ex 0.25 1.929077e+00 2251.67 1300 790
6 217 Ex 0.25 2.554372e+00 2424.87 1400 790
6 218 Ex 0.25 4.147452e-01 2598.08 1500 790
6 219 Ex 0.25 5.591061e-01 2771.28 1600 790
6 220 Ex 0.25 2.067730e+00 2944.49 1700 790
6 221 Ex 0.25 5.055082e-01 3117.69 1800 790
6 222 Ex 0.25 7.011423e-01 3290.9 1900 790
6 223 Ex 0.25 7.915980e-01 3464.1 2000 790
6 224 Ex 0.25 1.405453e+00 3637.31 2100 790
6 225 Ex 0.25 7.824524e-01 3810.51 2200 790
6 226 Ex 0.25 6.619902e-01 3983.72 2300 790
6 227 Ex 0.25 2.221290e-01 4156.92 2400 790
6 228 Ex 0.25 1.594481e+00 4330.13 2500 790
6 229 Ex 0.25 1.095318e+00 4503.33 2600 790
6 230 Ex 0.25 9.079484e-01 4676.54 2700 790
6 231 Ex 0.25 2.879012e-01 4849.74 2800 790
6 232 Ex 0.25 1.833331e+00 5022.95 2900 790
6 233 Ex 0.25 8.197281e-01 5196.15 3000 790
6 234 Ex 0.25 8.391562e-01 5369.36 3100 790
6 235 Ex 0.25 9.651638e-01 5542.56 3200 790
6 236 Ex 0.25 1.066941e+00 5715.77 3300 790
6 237 Ex 0.25 5.035498e-01 5888.97 3400 790
6 238 Ex 0.25 6.913281e-01 6062.18 3500 790
6 239 Ex 0.25 5.907230e-01 6235.38 3600 790
6 240 Ex 0.25 1.279845e+00 6408.59 3700 790
6 241 Ex 0.25 1.865254e+00 6581.79 3800 790
6 242 Ex 0.25 4.722707e-01 6755 3900 790
6 243 Ex 0.25 1.177662e+00 6928.2 4000 790
6 244 Ex 0.25 1.726839e+00 -8428.2 -1401.92 790
6 245 Ex 0.25 1.355800e+00 -8255 -1301.92 790
6 246 Ex 0.25 1.681999e+00 -8081.79 -1201.92 790
6 247 Ex 0.25 1.450645e+00 -7908.59 -1101.92 790
6 248 Ex 0.25 1.692958e+00 -7735.38 -1001.92 790
6 249 Ex 0.25 1.179767e+00 -7562.18 -901.924 790
6 250 Ex 0.25 1.336844e+00 -7388.97 -801.924 790
6 251 Ex 0.25 2.317927e+00 -7215.77 -701.924 790
6 252 Ex 0.25 2.043992e+00 -7042.56 -601.924 790
6 253 Ex 0.25 2.256914e-01 -6869.36 -501.924 790
6 254 Ex 0.25 6.946678e-01 -6696.15 -401.924 790
6 255 Ex 0.25 1.576136e+00 -6522.95 -301.924 790
6 256 Ex 0.25 1.009272e+00 -6349.74 -201.924 790
6 257 Ex 0.25 7.243373e-01 -6176.54 -101.924 790
6 258 Ex 0.25 9.401381e-01 -6003.33 -1.92383 790
6 259 Ex 0.25 1.153954e-01 -5830.13 98.0762 790
6 260 Ex 0.25 9.506672e-01 -5656.92 198.076 790
6 261 Ex 0.25 4.880994e-01 -5483.72 298.076 790
6 262 Ex 0.25 1.101758e+00 -5310.51 398.076 790
6 263 Ex 0.25 1.618076e+00 -5137.31 498.076 790
6 264 Ex 0.25 1.129306e+00 -4964.1 598.076 790
6 265 Ex 0.25 2.328560e-01 -4790.9 698.076 790
6 266 Ex 0.25 2.825918e+00 -4617.69 798.076 790
6 267 Ex 0.25 1.143884e+00 -4444.49 898.076 790
6 268 Ex 0.25 1.354759e+00 -4271.28 998.076 790
6 269 Ex 0.25 1.818307e-01 -4098.08 1098.08 790
6 270 Ex 0.25 1.405356e+00 -3924.87 1198.08 790
6 271 Ex 0.25 1.146806e+00 -3751.67 1298.08 790
6 272 Ex 0.25 1.405941e+00 -3578.46 1398.08 790
6 273 Ex 0.25 2.078547e+00 -3405.26 1498.08 790
6 274 Ex 0.25 2.007114e-01 -3232.05 1598.08 790
6 275 Ex 0.25 9.591573e-01 -3058.85 1698.08 790
6 276 Ex 0.25 4.231404e-01 -2885.64 1798.08 790
6 277 Ex 0.25 1.521271e+00 -2712.44 1898.08 790
6 278 Ex 0.25 7.595258e-01 -2539.23 1998.08 790
6 279 Ex 0.25 9.166009e-01 -2366.03 2098.08 790
6 280 Ex 0.25 5.390809e-01 -2192.82 2198.08 790
6 281 Ex 0.25 9.678423e-01 -2019.62 2298.08 790
6 282 Ex 0.25 5.951326e-01 -1846.41 2398.08 790
6 283 Ex 0.25 1.038224e+00 -1673.21 2498.08 790
6 284 Ex 0.25 1.189549e+00 -1500 2598.08 790
6 285 Ex 0.25 4.150549e-01 -1326.79 2698.08 790
6 286 Ex 0.25 1.634342e+00 -1153.59 2798.08 790
6 287 Ex 0.25 1.164387e+00 -980.385 2898.08 790
6 288 Ex 0.25 1.192263e+00 -807.18 2998.08 790
6 289 Ex 0.25 2.034402e+00 -633.975 3098.08 790
6 290 Ex 0.25 2.390772e-01 -460.77 3198.08 790
6 291 Ex 0.25 1.907276e+00 -287.564 3298.08 790
6 292 Ex 0.25 1.202176e+00 -114.359 3398.08 790
6 293 Ex 0.25 6.072782e-01 58.8457 3498.08 790
6 294 Ex 0.25 1.018407e+00 232.051 3598.08 790
6 295 Ex 0.25 1.157491e+00 405.256 3698.08 790
6 296 Ex 0.25 9.901311e-01 578.461 3798.08 790
6 297 Ex 0.25 2.257757e+00 751.666 3898.08 790
6 298 Ex 0.25 5.439836e-01 924.871 3998.08 790
6 299 Ex 0.25 3.183769e-01 1098.08 4098.08 790
6 300 Ex 0.25 1.517120e+00 1271.28 4198.08 790
6 301 Ex 0.25 2.037376e-01 1444.49 4298.08 790
6 302 Ex 0.25 3.995534e-01 1617.69 4398.08 790
6 303 Ex 0.25 9.495516e-01 1790.9 4498.08 790
6 304 Ex 0.25 5.451977e-01 1964.1 4598.08 790
6 305 Ex 0.25 8.060967e-01 2137.31 4698.08 790
6 306 Ex 0.25 2.338573e+00 2310.51 4798.08 790
6 307 Ex 0.25 9.496175e-01 2483.72 4898.08 790
6 308 Ex 0.25 3.255810e-01 2656.92 4998.08 790
6 309 Ex 0.25 8.579749e-01 2830.13 5098.08 790
6 310 Ex 0.25 4.704894e-01 3003.33 5198.08 790
6 311 Ex 0.25 1.346861e+00 3176.54 5298.08 790
6 312 Ex 0.25 1.498941e+00 3349.74 5398.08 790
6 313 Ex 0.25 2.994559e-01 3522.95 5498.08 790
6 314 Ex 0.25 6.813467e-01 3696.15 5598.08 790
6 315 Ex 0.25 4.019389e-01 3869.36 5698.08 790
6 316 Ex 0.25 4.327520e-01 4042.56 5798.08 790
6 317 Ex 0.25 3.945183e-01 4215.77 5898.08 790
6 318 Ex 0.25 9.268885e-01 4388.97 5998.08 790
6 319 Ex 0.25 7.325154e-01 4562.18 6098.08 790
6 320 Ex 0.25 1.164069e+00 4735.38 6198.08 790
6 321 Ex 0.25 9.062886e-01 4908.59 6298.08 790
6 322 Ex 0.25 5.318263e-01 5081.79 6398.08 790
6 323 Ex 0.25 9.060503e-01 5255 6498.08 790
6 324 Ex 0.25 7.145658e-01 5428.2 6598.08 790
6 325 Ex 0.25 6.845257e-01 -9928.2 1196.15 790
6 326 Ex 0.25 9.618537e-01 -9755 1296.15 790
6 327 Ex 0.25 1.261520e+00 -9581.79 1396.15 790
6 328 Ex 0.25 1.633415e+00 -9408.59 1496.15 790
6 329 Ex 0.25 6.192390e-01 -9235.38 1596.15 790
6 330 Ex 0.25 6.830673e-01 -9062.18 1696.15 790
6 331 Ex 0.25 1.087800e+00 -8888.97 1796.15 790
6 332 Ex 0.25 9.617745e-01 -8715.77 1896.15 790
6 333 Ex 0.25 4.359050e-01 -8542.56 1996.15 790
6 334 Ex 0.25 4.279117e-01 -8369.36 2096.15 790
6 335 Ex 0.25 1.012423e+00 -8196.15 2196.15 790
6 336 Ex 0.25 8.577657e-01 -8022.95 2296.15 790
6 337 Ex 0.25 1.108087e+00 -7849.74 2396.15 790
6 338 Ex 0.25 2.613495e-01 -7676.54 2496.15 790
6 339 Ex 0.25 1.036802e+00 -7503.33 2596.15 790
6 340 Ex 0.25 4.542638e-01 -7330.13 2696.15 790
6 341 Ex 0.25 1.034178e+00 -7156.92 2796.15 790
6 342 Ex 0.25 7.545462e-01 -6983.72 2896.15 790
6 343 Ex 0.25 7.484204e-01 -6810.51 2996.15 790
6 344 Ex 0.25 1.261954e+00 -6637.31 3096.15 790
6 345 Ex 0.25 2.576664e-01 -6464.1 3196.15 790
6 346 Ex 0.25 1.040678e+00 -6290.9 3296.15 790
6 347 Ex 0.25 1.003162e+00 -6117.69 3396.15 790
6 348 Ex 0.25 7.256483e-01 -5944.49 3496.15 790
6 349 Ex 0.25 8.551036e-01 -5771.28 3596.15 790
6 350 Ex 0.25 8.245777e-01 -5598.08 3696.15 790
6 351 Ex 0.25 6.899327e-01 -5424.87 3796.15 790
6 352 Ex 0.25 1.125503e+00 -5251.67 3896.15 790
6 353 Ex 0.25 1.656846e+00 -5078.46 3996.15 790
6 354 Ex 0.25 1.119597e+00 -4905.26 4096.15 790
6 355 Ex 0.25 1.365792e+00 -4732.05 4196.15 790
6 356 Ex 0.25 1.742961e+00 -4558.85 4296.15 790
6 357 Ex 0.25 1.239232e+00 -4385.64 4396.15 790
6 358 Ex 0.25 2.141384e+00 -4212.44 4496.15 790
6 359 Ex 0.25 5.562364e-01 -4039.23 4596.15 790
6 360 Ex 0.25 4.679525e-01 -3866.03 4696.15 790
6 361 Ex 0.25 1.176870e+00 -3692.82 4796.15 790
6 362 Ex 0.25 1.421993e+00 -3519.62 4896.15 790
6 363 Ex 0.25 6.639401e-01 -3346.41 4996.15 790
6 364 Ex 0.25 6.579547e-01 -3173.21 5096.15 790
6 365 Ex 0.25 1.248625e+00 -3000 5196.15 790
6 366 Ex 0.25 2.293358e-01 -2826.79 5296.15 790
6 367 Ex 0.25 1.386773e+00 -2653.59 5396.15 790
6 368 Ex 0.25 3.186435e-01 -2480.38 5496.15 790
6 369 Ex 0.25 9.073546e-01 -2307.18 5596.15 790
6 370 Ex 0.25 9.316385e-01 -2133.97 5696.15 790
6 371 Ex 0.25 6.582131e-01 -1960.77 5796.15 790
6 372 Ex 0.25 1.343513e+00 -1787.56 5896.15 790
6 373 Ex 0.25 6.295075e-01 -1614.36 5996.15 790
6 374 Ex 0.25 1.330912e+00 -1441.15 6096.15 790
6 375 Ex 0.25 1.464373e+00 -1267.95 6196.15 790
6 376 Ex 0.25 1.060608e+00 -1094.74 6296.15 790
6 377 Ex 0.25 2.263435e-01 -921.539 6396.15 790
6 378 Ex 0.25 4.228692e-01 -748.334 6496.15 790
6 379 Ex 0.25 4.032605e-01 -575.129 6596.15 790
6 380 Ex 0.25 2.802394e-01 -401.924 6696.15 790
6 381 Ex 0.25 2.713630e-01 -228.719 6796.15 790
6 382 Ex 0.25 3.825028e-01 -55.5137 6896.15 790
6 383 Ex 0.25 3.873525e-01 117.691 6996.15 790
6 384 Ex 0.25 1.150814e+00 290.896 7096.15 790
6 385 Ex 0.25 6.366025e-01 464.102 7196.15 790
6 386 Ex 0.25 5.285594e-01 637.307 7296.15 790
6 387 Ex 0.25 6.298727e-01 810.512 7396.15 790
6 388 Ex 0.25 7.716020e-01 983.717 7496.15 790
6 389 Ex 0.25 7.007911e-01 1156.92 7596.15 790
6 390 Ex 0.25 5.354096e-01 1330.13 7696.15 790
6 391 Ex 0.25 8.609367e-01 1503.33 7796.15 790
6 392 Ex 0.25 1.729593e+00 1676.54 7896.15 790
6 393 Ex 0.25 1.153768e+00 1849.74 7996.15 790
6 394 Ex 0.25 2.542856e-01 2022.95 8096.15 790
6 395 Ex 0.25 9.888287e-01 2196.15 8196.15 790
6 396 Ex 0.25 8.067493e-01 2369.36 8296.15 790
6 397 Ex 0.25 7.675383e-01 2542.56 8396.15 790
6 398 Ex 0.25 3.635967e-01 2715.77 8496.15 790
6 399 Ex 0.25 1.081791e+00 2888.97 8596.15 790
6 400 Ex 0.25 3.572089e-01 3062.18 8696.15 790
6 401 Ex 0.25 6.853826e-01 3235.38 8796.15 790
6 402 Ex 0.25 1.116868e+00 3408.59 8896.15 790
6 403 Ex 0.25 2.557374e-01 3581.79 8996.15 790
6 404 Ex 0.25 3.004737e-01 3755 9096.15 790
6 405 Ex 0.25 7.000799e-01 3928.2 9196.15 790
6 406 Ex 0.25 2.550957e+00 -1196.15 -9928.2 790
6 407 Ex 0.25 1.886071e+00 1401.92 -8428.2 790
6 408 Ex 0.25 1.219307e+00 4000 -6928.2 790
6 409 Ex 0.25 1.179539e+00 6598.08 -5428.2 790
6 410 Ex 0.25 4.993588e-01 9196.15 -3928.2 790
6 411 Ex 0.25 3.873281e+00 -1296.15 -9755 790
6 412 Ex 0.25 2.685415e+00 1301.92 -8255 790
6 413 Ex 0.25 6.279560e-01 3900 -6755 790
6 414 Ex 0.25 5.988688e-01 6498.08 -5255 790
6 415 Ex 0.25 6.127400e-01 9096.15 -3755 790
6 416 Ex 0.25 2.620533e+00 -1396.15 -9581.79 790
6 417 Ex 0.25 2.677334e+00 1201.92 -8081.79 790
6 418 Ex 0.25 1.016786e+00 3800 -6581.79 790
6 419 Ex 0.25 1.096770e+00 6398.08 -5081.79 790
6 420 Ex 0.25 5.129376e-02 8996.15 -3581.79 790
6 421 Ex 0.25 2.181252e+00 -1496.15 -9408.59 790
6 422 Ex 0.25 1.544843e+00 1101.92 -7908.59 790
6 423 Ex 0.25 1.252694e+00 3700 -6408.59 790
6 424 Ex 0.25 1.312830e+00 6298.08 -4908.59 790
6 425 Ex 0.25 3.795775e-01 8896.15 -3408.59 790
6 426 Ex 0.25 1.120164e+00 -1596.15 -9235.38 790
6 427 Ex 0.25 2.210348e+00 1001.92 -7735.38 790
6 428 Ex 0.25 1.907453e+00 3600 -6235.38 790
6 429 Ex 0.25 2.112204e+00 6198.08 -4735.38 790
6 430 Ex 0.25 2.669867e-01 8796.15 -3235.38 790
6 431 Ex 0.25 1.498058e+00 -1696.15 -9062.18 790
6 432 Ex 0.25 5.050674e-01 901.924 -7562.18 790
