iTx iRx chrec frequency/Hz RMSE x y z
2 63 Ex 0.25 1.634981e+00 6810.51 -2996.15 790
2 64 Ex 0.25 3.025378e+00 6983.72 -2896.15 790
2 65 Ex 0.25 2.260444e+00 7156.92 -2796.15 790
2 66 Ex 0.25 2.639803e+00 7330.13 -2696.15 790
2 67 Ex 0.25 8.363209e-01 7503.33 -2596.15 790
2 68 Ex 0.25 2.092634e+00 7676.54 -2496.15 790
2 69 Ex 0.25 2.611876e+00 7849.74 -2396.15 790
2 70 Ex 0.25 1.249748e+00 8022.95 -2296.15 790
2 71 Ex 0.25 1.117483e+00 8196.15 -2196.15 790
2 72 Ex 0.25 1.364480e+00 8369.36 -2096.15 790
2 73 Ex 0.25 2.738757e+00 8542.56 -1996.15 790
2 74 Ex 0.25 1.117428e+00 8715.77 -1896.15 790
2 75 Ex 0.25 1.166077e+00 8888.97 -1796.15 790
2 76 Ex 0.25 1.587049e-01 9062.18 -1696.15 790
2 77 Ex 0.25 1.212571e+00 9235.38 -1596.15 790
2 78 Ex 0.25 9.864490e-01 9408.59 -1496.15 790
2 79 Ex 0.25 5.333354e-01 9581.79 -1396.15 790
2 80 Ex 0.25 2.086099e+00 9755 -1296.15 790
2 81 Ex 0.25 1.057433e+00 9928.2 -1196.15 790
2 82 Ex 0.25 4.338684e+00 -5428.2 -6598.08 790
2 83 Ex 0.25 3.433408e+00 -5255 -6498.08 790
2 84 Ex 0.25 1.947550e+00 -5081.79 -6398.08 790
2 85 Ex 0.25 2.547599e+00 -4908.59 -6298.08 790
2 86 Ex 0.25 2.422265e+00 -4735.38 -6198.08 790
2 87 Ex 0.25 9.685559e-01 -4562.18 -6098.08 790
2 88 Ex 0.25 1.151808e+00 -4388.97 -5998.08 790
2 89 Ex 0.25 4.134668e-01 -4215.77 -5898.08 790
2 90 Ex 0.25 1.595038e+00 -4042.56 -5798.08 790
2 91 Ex 0.25 1.975111e+00 -3869.36 -5698.08 790
2 92 Ex 0.25 1.167811e+00 -3696.15 -5598.08 790
2 93 Ex 0.25 1.614094e+00 -3522.95 -5498.08 790
2 94 Ex 0.25 1.379127e+00 -3349.74 -5398.08 790
2 95 Ex 0.25 7.904939e-01 -3176.54 -5298.08 790
2 96 Ex 0.25 6.262981e-01 -3003.33 -5198.08 790
2 97 Ex 0.25 3.526670e-01 -2830.13 -5098.08 790
2 98 Ex 0.25 1.154599e+00 -2656.92 -4998.08 790
2 99 Ex 0.25 8.794906e-01 -2483.72 -4898.08 790
2 100 Ex 0.25 6.859905e-01 -2310.51 -4798.08 790
2 101 Ex 0.25 2.021966e-01 -2137.31 -4698.08 790
2 102 Ex 0.25 1.040449e+00 -1964.1 -4598.08 790
2 103 Ex 0.25 1.363252e+00 -1790.9 -4498.08 790
2 104 Ex 0.25 6.000505e-02 -1617.69 -4398.08 790
2 105 Ex 0.25 0.000000e+00 -1444.49 -4298.08 790
2 106 Ex 0.25 0.000000e+00 -1271.28 -4198.08 790
2 107 Ex 0.25 0.000000e+00 -1098.08 -4098.08 790
2 108 Ex 0.25 0.000000e+00 -924.871 -3998.08 790
2 109 Ex 0.25 0.000000e+00 -751.666 -3898.08 790
2 110 Ex 0.25 2.362980e+00 -578.461 -3798.08 790
2 111 Ex 0.25 1.332589e+00 -405.256 -3698.08 790
2 112 Ex 0.25 6.915243e-01 -232.051 -3598.08 790
2 113 Ex 0.25 9.205681e-01 -58.8457 -3498.08 790
2 114 Ex 0.25 8.006516e-01 114.359 -3398.08 790
2 115 Ex 0.25 8.850784e-01 287.564 -3298.08 790
2 116 Ex 0.25 8.534824e-01 460.77 -3198.08 790
2 117 Ex 0.25 4.813788e-01 633.975 -3098.08 790
2 118 Ex 0.25 9.851204e-01 807.18 -2998.08 790
2 119 Ex 0.25 1.240027e+00 980.385 -2898.08 790
2 120 Ex 0.25 1.057463e+00 1153.59 -2798.08 790
2 121 Ex 0.25 1.075255e-01 1326.79 -2698.08 790
2 122 Ex 0.25 7.103966e-01 1500 -2598.08 790
2 123 Ex 0.25 2.612413e+00 1673.21 -2498.08 790
2 124 Ex 0.25 2.715574e+00 1846.41 -2398.08 790
2 125 Ex 0.25 3.071862e+00 2019.62 -2298.08 790
2 126 Ex 0.25 1.953219e+00 2192.82 -2198.08 790
2 127 Ex 0.25 1.597212e+00 2366.03 -2098.08 790
2 128 Ex 0.25 1.874947e+00 2539.23 -1998.08 790
2 129 Ex 0.25 1.382511e+00 2712.44 -1898.08 790
2 130 Ex 0.25 9.216540e-01 2885.64 -1798.08 790
2 131 Ex 0.25 1.363250e+00 3058.85 -1698.08 790
2 132 Ex 0.25 3.958415e-01 3232.05 -1598.08 790
2 133 Ex 0.25 4.853565e-01 3405.26 -1498.08 790
2 134 Ex 0.25 9.819089e-01 3578.46 -1398.08 790
2 135 Ex 0.25 1.257806e+00 3751.67 -1298.08 790
2 136 Ex 0.25 8.706934e-01 3924.87 -1198.08 790
2 137 Ex 0.25 1.596884e+00 4098.08 -1098.08 790
2 138 Ex 0.25 5.257534e-01 4271.28 -998.076 790
2 139 Ex 0.25 8.566948e-01 4444.49 -898.076 790
2 140 Ex 0.25 1.959882e+00 4617.69 -798.076 790
2 141 Ex 0.25 1.209140e+00 4790.9 -698.076 790
2 142 Ex 0.25 2.161929e+00 4964.1 -598.076 790
2 143 Ex 0.25 1.475392e+00 5137.31 -498.076 790
2 144 Ex 0.25 1.163180e+00 5310.51 -398.076 790
2 145 Ex 0.25 1.808083e+00 5483.72 -298.076 790
2 146 Ex 0.25 1.469226e+00 5656.92 -198.076 790
2 147 Ex 0.25 1.967495e+00 5830.13 -98.0762 790
2 148 Ex 0.25 9.156696e-01 6003.33 1.92383 790
2 149 Ex 0.25 1.548775e+00 6176.54 101.924 790
2 150 Ex 0.25 6.797544e-01 6349.74 201.924 790
2 151 Ex 0.25 1.205604e+00 6522.95 301.924 790
2 152 Ex 0.25 8.363697e-01 6696.15 401.924 790
2 153 Ex 0.25 3.399632e-01 6869.36 501.924 790
2 154 Ex 0.25 1.504913e+00 7042.56 601.924 790
2 155 Ex 0.25 4.253138e-01 7215.77 701.924 790
2 156 Ex 0.25 1.453981e+00 7388.97 801.924 790
2 157 Ex 0.25 1.432858e+00 7562.18 901.924 790
2 158 Ex 0.25 6.728006e-01 7735.38 1001.92 790
2 159 Ex 0.25 2.301226e+00 7908.59 1101.92 790
2 160 Ex 0.25 2.043983e+00 8081.79 1201.92 790
2 161 Ex 0.25 2.937207e-01 8255 1301.92 790
2 162 Ex 0.25 9.654042e-01 8428.2 1401.92 790
2 163 Ex 0.25 1.446061e-01 -6928.2 -4000 790
2 164 Ex 0.25 1.439114e+00 -6755 -3900 790
2 165 Ex 0.25 5.567257e-01 -6581.79 -3800 790
2 166 Ex 0.25 1.832395e+00 -6408.59 -3700 790
2 167 Ex 0.25 8.565260e-01 -6235.38 -3600 790
2 168 Ex 0.25 1.604751e+00 -6062.18 -3500 790
2 169 Ex 0.25 7.745156e-01 -5888.97 -3400 790
2 170 Ex 0.25 3.746846e-01 -5715.77 -3300 790
2 171 Ex 0.25 1.220466e+00 -5542.56 -3200 790
2 172 Ex 0.25 3.015086e-01 -5369.36 -3100 790
2 173 Ex 0.25 1.505122e+00 -5196.15 -3000 790
2 174 Ex 0.25 8.933486e-01 -5022.95 -2900 790
2 175 Ex 0.25 1.529487e+00 -4849.74 -2800 790
2 176 Ex 0.25 7.907284e-01 -4676.54 -2700 790
2 177 Ex 0.25 1.411149e-01 -4503.33 -2600 790
2 178 Ex 0.25 1.249012e+00 -4330.13 -2500 790
2 179 Ex 0.25 1.998951e+00 -4156.92 -2400 790
2 180 Ex 0.25 8.066162e-01 -3983.72 -2300 790
2 181 Ex 0.25 2.153400e+00 -3810.51 -2200 790
2 182 Ex 0.25 1.874855e+00 -3637.31 -2100 790
2 183 Ex 0.25 1.197396e+00 -3464.1 -2000 790
2 184 Ex 0.25 1.404566e+00 -3290.9 -1900 790
2 185 Ex 0.25 1.252017e+00 -3117.69 -1800 790
2 186 Ex 0.25 1.878811e+00 -2944.49 -1700 790
2 187 Ex 0.25 1.381788e+00 -2771.28 -1600 790
2 188 Ex 0.25 4.430113e-01 -2598.08 -1500 790
2 189 Ex 0.25 1.045320e+00 -2424.87 -1400 790
2 190 Ex 0.25 2.278816e+00 -2251.67 -1300 790
2 191 Ex 0.25 1.912006e+00 -2078.46 -1200 790
2 192 Ex 0.25 1.454659e+00 -1905.26 -1100 790
2 193 Ex 0.25 1.633428e+00 -1732.05 -1000 790
2 194 Ex 0.25 1.565013e+00 -1558.85 -900 790
2 195 Ex 0.25 6.446742e-01 -1385.64 -800 790
2 196 Ex 0.25 1.553349e+00 -1212.44 -700 790
2 197 Ex 0.25 2.446316e+00 -1039.23 -600 790
2 198 Ex 0.25 1.608613e+00 -866.025 -500 790
2 199 Ex 0.25 1.625888e+00 -692.82 -400 790
2 200 Ex 0.25 2.174430e+00 -519.615 -300 790
2 201 Ex 0.25 1.289878e+00 -346.41 -200 790
2 202 Ex 0.25 2.016591e+00 -173.205 -100 790
2 203 Ex 0.25 8.815265e-01 0 0 790
2 204 Ex 0.25 1.502681e+00 173.205 100 790
2 205 Ex 0.25 1.982114e+00 346.41 200 790
2 206 Ex 0.25 2.761420e+00 519.615 300 790
2 207 Ex 0.25 1.718577e+00 692.82 400 790
2 208 Ex 0.25 9.748767e-01 866.025 500 790
2 209 Ex 0.25 2.250269e+00 1039.23 600 790
2 210 Ex 0.25 4.413375e-01 1212.44 700 790
2 211 Ex 0.25 3.132101e-01 1385.64 800 790
2 212 Ex 0.25 1.684543e+00 1558.85 900 790
2 213 Ex 0.25 9.113194e-01 1732.05 1000 790
2 214 Ex 0.25 1.881500e+00 1905.26 1100 790
2 215 Ex 0.25 1.548938e+00 2078.46 1200 790
2 216 Ex 0.25 1.729552e+00 2251.67 1300 790
2 217 Ex 0.25 1.785142e+00 2424.87 1400 790
2 218 Ex 0.25 9.770750e-01 2598.08 1500 790
2 219 Ex 0.25 5.573245e-01 2771.28 1600 790
2 220 Ex 0.25 1.596781e+00 2944.49 1700 790
2 221 Ex 0.25 6.044620e-01 3117.69 1800 790
2 222 Ex 0.25 8.967883e-01 3290.9 1900 790
2 223 Ex 0.25 6.258059e-01 3464.1 2000 790
2 224 Ex 0.25 9.704425e-01 3637.31 2100 790
2 225 Ex 0.25 4.512111e-01 3810.51 2200 790
2 226 Ex 0.25 9.810262e-01 3983.72 2300 790
2 227 Ex 0.25 2.928253e-01 4156.92 2400 790
2 228 Ex 0.25 1.776412e+00 4330.13 2500 790
2 229 Ex 0.25 1.537732e+00 4503.33 2600 790
2 230 Ex 0.25 1.333106e+00 4676.54 2700 790
2 231 Ex 0.25 6.372541e-01 4849.74 2800 790
2 232 Ex 0.25 1.890765e+00 5022.95 2900 790
2 233 Ex 0.25 5.146734e-01 5196.15 3000 790
2 234 Ex 0.25 7.731552e-01 5369.36 3100 790
2 235 Ex 0.25 1.017635e+00 5542.56 3200 790
2 236 Ex 0.25 9.553526e-01 5715.77 3300 790
2 237 Ex 0.25 7.221385e-01 5888.97 3400 790
2 238 Ex 0.25 7.115979e-01 6062.18 3500 790
2 239 Ex 0.25 7.858372e-01 6235.38 3600 790
2 240 Ex 0.25 1.267004e+00 6408.59 3700 790
2 241 Ex 0.25 1.705990e+00 6581.79 3800 790
2 242 Ex 0.25 5.791546e-01 6755 3900 790
2 243 Ex 0.25 1.313530e+00 6928.2 4000 790
2 244 Ex 0.25 1.131468e+00 -8428.2 -1401.92 790
2 245 Ex 0.25 1.234140e+00 -8255 -1301.92 790
2 246 Ex 0.25 8.866733e-01 -8081.79 -1201.92 790
2 247 Ex 0.25 1.342845e+00 -7908.59 -1101.92 790
2 248 Ex 0.25 1.409318e+00 -7735.38 -1001.92 790
2 249 Ex 0.25 1.008695e+00 -7562.18 -901.924 790
2 250 Ex 0.25 8.749574e-01 -7388.97 -801.924 790
2 251 Ex 0.25 1.126752e+00 -7215.77 -701.924 790
2 252 Ex 0.25 1.194146e+00 -7042.56 -601.924 790
2 253 Ex 0.25 1.366692e+00 -6869.36 -501.924 790
2 254 Ex 0.25 1.173532e+00 -6696.15 -401.924 790
2 255 Ex 0.25 7.884760e-01 -6522.95 -301.924 790
2 256 Ex 0.25 1.770563e+00 -6349.74 -201.924 790
2 257 Ex 0.25 1.274280e-01 -6176.54 -101.924 790
2 258 Ex 0.25 8.244018e-01 -6003.33 -1.92383 790
2 259 Ex 0.25 8.484160e-01 -5830.13 98.0762 790
2 260 Ex 0.25 1.701780e+00 -5656.92 198.076 790
2 261 Ex 0.25 6.816324e-01 -5483.72 298.076 790
2 262 Ex 0.25 1.290792e+00 -5310.51 398.076 790
2 263 Ex 0.25 1.879576e+00 -5137.31 498.076 790
2 264 Ex 0.25 8.672841e-01 -4964.1 598.076 790
2 265 Ex 0.25 8.790665e-01 -4790.9 698.076 790
2 266 Ex 0.25 2.066343e+00 -4617.69 798.076 790
2 267 Ex 0.25 3.415999e-01 -4444.49 898.076 790
2 268 Ex 0.25 1.556083e+00 -4271.28 998.076 790
2 269 Ex 0.25 5.393222e-01 -4098.08 1098.08 790
2 270 Ex 0.25 8.743146e-01 -3924.87 1198.08 790
2 271 Ex 0.25 8.279406e-01 -3751.67 1298.08 790
2 272 Ex 0.25 8.697134e-01 -3578.46 1398.08 790
2 273 Ex 0.25 2.528769e+00 -3405.26 1498.08 790
2 274 Ex 0.25 4.838393e-01 -3232.05 1598.08 790
2 275 Ex 0.25 6.068356e-01 -3058.85 1698.08 790
2 276 Ex 0.25 5.966677e-01 -2885.64 1798.08 790
2 277 Ex 0.25 1.882258e+00 -2712.44 1898.08 790
2 278 Ex 0.25 7.808838e-01 -2539.23 1998.08 790
2 279 Ex 0.25 4.597616e-01 -2366.03 2098.08 790
2 280 Ex 0.25 6.880357e-01 -2192.82 2198.08 790
2 281 Ex 0.25 8.090866e-01 -2019.62 2298.08 790
2 282 Ex 0.25 7.221186e-01 -1846.41 2398.08 790
2 283 Ex 0.25 1.469420e+00 -1673.21 2498.08 790
2 284 Ex 0.25 1.315411e+00 -1500 2598.08 790
2 285 Ex 0.25 2.830788e-01 -1326.79 2698.08 790
2 286 Ex 0.25 1.102763e+00 -1153.59 2798.08 790
2 287 Ex 0.25 1.728929e+00 -980.385 2898.08 790
2 288 Ex 0.25 1.236476e+00 -807.18 2998.08 790
2 289 Ex 0.25 2.348439e+00 -633.975 3098.08 790
2 290 Ex 0.25 3.059085e-01 -460.77 3198.08 790
2 291 Ex 0.25 1.626571e+00 -287.564 3298.08 790
2 292 Ex 0.25 8.646692e-01 -114.359 3398.08 790
2 293 Ex 0.25 3.815004e-01 58.8457 3498.08 790
2 294 Ex 0.25 9.443631e-01 232.051 3598.08 790
2 295 Ex 0.25 1.029890e+00 405.256 3698.08 790
2 296 Ex 0.25 1.026803e+00 578.461 3798.08 790
2 297 Ex 0.25 1.960564e+00 751.666 3898.08 790
2 298 Ex 0.25 3.375037e-01 924.871 3998.08 790
2 299 Ex 0.25 5.279869e-01 1098.08 4098.08 790
2 300 Ex 0.25 1.255971e+00 1271.28 4198.08 790
2 301 Ex 0.25 7.171754e-02 1444.49 4298.08 790
2 302 Ex 0.25 5.669603e-01 1617.69 4398.08 790
2 303 Ex 0.25 1.144712e+00 1790.9 4498.08 790
2 304 Ex 0.25 4.372844e-01 1964.1 4598.08 790
2 305 Ex 0.25 6.816290e-01 2137.31 4698.08 790
2 306 Ex 0.25 2.291536e+00 2310.51 4798.08 790
2 307 Ex 0.25 9.337822e-01 2483.72 4898.08 790
2 308 Ex 0.25 3.429191e-01 2656.92 4998.08 790
2 309 Ex 0.25 7.270663e-01 2830.13 5098.08 790
2 310 Ex 0.25 5.768609e-01 3003.33 5198.08 790
2 311 Ex 0.25 1.448754e+00 3176.54 5298.08 790
2 312 Ex 0.25 1.425330e+00 3349.74 5398.08 790
2 313 Ex 0.25 2.191302e-01 3522.95 5498.08 790
2 314 Ex 0.25 6.230316e-01 3696.15 5598.08 790
2 315 Ex 0.25 3.704841e-01 3869.36 5698.08 790
2 316 Ex 0.25 4.419307e-01 4042.56 5798.08 790
2 317 Ex 0.25 3.881214e-01 4215.77 5898.08 790
2 318 Ex 0.25 9.404886e-01 4388.97 5998.08 790
2 319 Ex 0.25 7.742330e-01 4562.18 6098.08 790
2 320 Ex 0.25 1.198142e+00 4735.38 6198.08 790
2 321 Ex 0.25 8.780212e-01 4908.59 6298.08 790
2 322 Ex 0.25 5.536523e-01 5081.79 6398.08 790
2 323 Ex 0.25 9.322783e-01 5255 6498.08 790
2 324 Ex 0.25 7.331052e-01 5428.2 6598.08 790
2 325 Ex 0.25 1.661084e+00 -9928.2 1196.15 790
2 326 Ex 0.25 8.107898e-01 -9755 1296.15 790
2 327 Ex 0.25 4.132854e-01 -9581.79 1396.15 790
2 328 Ex 0.25 1.042901e+00 -9408.59 1496.15 790
2 329 Ex 0.25 3.652822e-01 -9235.38 1596.15 790
2 330 Ex 0.25 1.206853e+00 -9062.18 1696.15 790
2 331 Ex 0.25 5.613527e-01 -8888.97 1796.15 790
2 332 Ex 0.25 5.621191e-01 -8715.77 1896.15 790
2 333 Ex 0.25 8.594332e-01 -8542.56 1996.15 790
2 334 Ex 0.25 7.753627e-01 -8369.36 2096.15 790
2 335 Ex 0.25 6.057771e-01 -8196.15 2196.15 790
2 336 Ex 0.25 2.788079e-01 -8022.95 2296.15 790
2 337 Ex 0.25 1.430989e+00 -7849.74 2396.15 790
2 338 Ex 0.25 3.424090e-01 -7676.54 2496.15 790
2 339 Ex 0.25 5.876749e-01 -7503.33 2596.15 790
2 340 Ex 0.25 5.401370e-01 -7330.13 2696.15 790
2 341 Ex 0.25 7.315001e-01 -7156.92 2796.15 790
2 342 Ex 0.25 1.068217e+00 -6983.72 2896.15 790
2 343 Ex 0.25 8.234984e-01 -6810.51 2996.15 790
2 344 Ex 0.25 9.735402e-01 -6637.31 3096.15 790
2 345 Ex 0.25 5.222619e-01 -6464.1 3196.15 790
2 346 Ex 0.25 9.317323e-01 -6290.9 3296.15 790
2 347 Ex 0.25 8.354722e-01 -6117.69 3396.15 790
2 348 Ex 0.25 8.152407e-01 -5944.49 3496.15 790
2 349 Ex 0.25 9.867466e-01 -5771.28 3596.15 790
2 350 Ex 0.25 8.123640e-01 -5598.08 3696.15 790
2 351 Ex 0.25 7.457197e-01 -5424.87 3796.15 790
2 352 Ex 0.25 1.031816e+00 -5251.67 3896.15 790
2 353 Ex 0.25 1.578448e+00 -5078.46 3996.15 790
2 354 Ex 0.25 1.068145e+00 -4905.26 4096.15 790
2 355 Ex 0.25 1.369914e+00 -4732.05 4196.15 790
2 356 Ex 0.25 1.686591e+00 -4558.85 4296.15 790
2 357 Ex 0.25 1.275059e+00 -4385.64 4396.15 790
2 358 Ex 0.25 2.111392e+00 -4212.44 4496.15 790
2 359 Ex 0.25 5.747573e-01 -4039.23 4596.15 790
2 360 Ex 0.25 4.732494e-01 -3866.03 4696.15 790
2 361 Ex 0.25 1.171862e+00 -3692.82 4796.15 790
2 362 Ex 0.25 1.409472e+00 -3519.62 4896.15 790
2 363 Ex 0.25 6.514152e-01 -3346.41 4996.15 790
2 364 Ex 0.25 7.040190e-01 -3173.21 5096.15 790
2 365 Ex 0.25 1.201706e+00 -3000 5196.15 790
2 366 Ex 0.25 1.713899e-01 -2826.79 5296.15 790
2 367 Ex 0.25 1.328422e+00 -2653.59 5396.15 790
2 368 Ex 0.25 3.439578e-01 -2480.38 5496.15 790
2 369 Ex 0.25 9.815127e-01 -2307.18 5596.15 790
2 370 Ex 0.25 8.961273e-01 -2133.97 5696.15 790
2 371 Ex 0.25 6.727878e-01 -1960.77 5796.15 790
2 372 Ex 0.25 1.388740e+00 -1787.56 5896.15 790
2 373 Ex 0.25 5.421736e-01 -1614.36 5996.15 790
2 374 Ex 0.25 1.414955e+00 -1441.15 6096.15 790
2 375 Ex 0.25 1.387779e+00 -1267.95 6196.15 790
2 376 Ex 0.25 1.020614e+00 -1094.74 6296.15 790
2 377 Ex 0.25 2.799480e-01 -921.539 6396.15 790
2 378 Ex 0.25 5.002640e-01 -748.334 6496.15 790
2 379 Ex 0.25 4.819901e-01 -575.129 6596.15 790
2 380 Ex 0.25 2.139704e-01 -401.924 6696.15 790
2 381 Ex 0.25 2.094982e-01 -228.719 6796.15 790
2 382 Ex 0.25 4.426606e-01 -55.5137 6896.15 790
2 383 Ex 0.25 4.017825e-01 117.691 6996.15 790
2 384 Ex 0.25 1.200630e+00 290.896 7096.15 790
2 385 Ex 0.25 6.259891e-01 464.102 7196.15 790
2 386 Ex 0.25 5.723566e-01 637.307 7296.15 790
2 387 Ex 0.25 6.155670e-01 810.512 7396.15 790
2 388 Ex 0.25 8.153451e-01 983.717 7496.15 790
2 389 Ex 0.25 7.381417e-01 1156.92 7596.15 790
2 390 Ex 0.25 5.061629e-01 1330.13 7696.15 790
2 391 Ex 0.25 8.318210e-01 1503.33 7796.15 790
2 392 Ex 0.25 1.758377e+00 1676.54 7896.15 790
2 393 Ex 0.25 1.125152e+00 1849.74 7996.15 790
2 394 Ex 0.25 2.273369e-01 2022.95 8096.15 790
2 395 Ex 0.25 9.765533e-01 2196.15 8196.15 790
2 396 Ex 0.25 8.108428e-01 2369.36 8296.15 790
2 397 Ex 0.25 7.583912e-01 2542.56 8396.15 790
2 398 Ex 0.25 3.691275e-01 2715.77 8496.15 790
2 399 Ex 0.25 1.088799e+00 2888.97 8596.15 790
2 400 Ex 0.25 3.553514e-01 3062.18 8696.15 790
2 401 Ex 0.25 6.881335e-01 3235.38 8796.15 790
2 402 Ex 0.25 1.116323e+00 3408.59 8896.15 790
2 403 Ex 0.25 2.564680e-01 3581.79 8996.15 790
2 404 Ex 0.25 3.047323e-01 3755 9096.15 790
2 405 Ex 0.25 6.934137e-01 3928.2 9196.15 790
2 406 Ex 0.25 3.042574e+00 -1196.15 -9928.2 790
2 407 Ex 0.25 0.000000e+00 1401.92 -8428.2 790
2 408 Ex 0.25 5.722263e+00 4000 -6928.2 790
2 409 Ex 0.25 3.907594e+00 6598.08 -5428.2 790
2 410 Ex 0.25 2.255064e+00 9196.15 -3928.2 790
2 411 Ex 0.25 3.533325e+00 -1296.15 -9755 790
2 412 Ex 0.25 0.000000e+00 1301.92 -8255 790
2 413 Ex 0.25 4.299658e+00 3900 -6755 790
2 414 Ex 0.25 2.735797e+00 6498.08 -5255 790
2 415 Ex 0.25 1.572624e+00 9096.15 -3755 790
2 416 Ex 0.25 2.060779e+00 -1396.15 -9581.79 790
2 417 Ex 0.25 0.000000e+00 1201.92 -8081.79 790
2 418 Ex 0.25 3.661855e+00 3800 -6581.79 790
2 419 Ex 0.25 1.514116e+00 6398.08 -5081.79 790
2 420 Ex 0.25 1.831794e+00 8996.15 -3581.79 790
2 421 Ex 0.25 1.603852e+00 -1496.15 -9408.59 790
2 422 Ex 0.25 0.000000e+00 1101.92 -7908.59 790
2 423 Ex 0.25 3.524797e+00 3700 -6408.59 790
2 424 Ex 0.25 8.421524e-01 6298.08 -4908.59 790
2 425 Ex 0.25 2.211447e+00 8896.15 -3408.59 790
2 426 Ex 0.25 1.145925e+00 -1596.15 -9235.38 790
2 427 Ex 0.25 0.000000e+00 1001.92 -7735.38 790
2 428 Ex 0.25 4.277306e-01 3600 -6235.38 790
2 429 Ex 0.25 1.746726e+00 6198.08 -4735.38 790
2 430 Ex 0.25 2.065373e+00 8796.15 -3235.38 790
2 431 Ex 0.25 1.439877e+00 -1696.15 -9062.18 790
2 432 Ex 0.25 0.000000e+00 901.924 -7562.18 790
