iTx iRx chrec frequency/Hz RMSE x y z
20 149 Ex 0.25 3.391793e-01 6176.54 101.924 790
20 150 Ex 0.25 1.199874e+00 6349.74 201.924 790
20 151 Ex 0.25 6.297854e-01 6522.95 301.924 790
20 152 Ex 0.25 2.045085e+00 6696.15 401.924 790
20 153 Ex 0.25 1.803598e+00 6869.36 501.924 790
20 154 Ex 0.25 2.974995e-01 7042.56 601.924 790
20 155 Ex 0.25 2.101101e+00 7215.77 701.924 790
20 156 Ex 0.25 2.624365e+00 7388.97 801.924 790
20 157 Ex 0.25 2.314629e+00 7562.18 901.924 790
20 158 Ex 0.25 2.383656e+00 7735.38 1001.92 790
20 159 Ex 0.25 3.964529e+00 7908.59 1101.92 790
20 160 Ex 0.25 3.374773e+00 8081.79 1201.92 790
20 161 Ex 0.25 3.371759e+00 8255 1301.92 790
20 162 Ex 0.25 3.140388e+00 8428.2 1401.92 790
20 163 Ex 0.25 9.664703e-01 -6928.2 -4000 790
20 164 Ex 0.25 5.404406e-01 -6755 -3900 790
20 165 Ex 0.25 1.134014e+00 -6581.79 -3800 790
20 166 Ex 0.25 1.076261e+00 -6408.59 -3700 790
20 167 Ex 0.25 3.646605e-01 -6235.38 -3600 790
20 168 Ex 0.25 9.573442e-01 -6062.18 -3500 790
20 169 Ex 0.25 6.273476e-01 -5888.97 -3400 790
20 170 Ex 0.25 4.575878e-01 -5715.77 -3300 790
20 171 Ex 0.25 1.213801e+00 -5542.56 -3200 790
20 172 Ex 0.25 8.056620e-01 -5369.36 -3100 790
20 173 Ex 0.25 9.256000e-01 -5196.15 -3000 790
20 174 Ex 0.25 1.855298e-01 -5022.95 -2900 790
20 175 Ex 0.25 1.552370e+00 -4849.74 -2800 790
20 176 Ex 0.25 6.825802e-01 -4676.54 -2700 790
20 177 Ex 0.25 1.062126e+00 -4503.33 -2600 790
20 178 Ex 0.25 3.258773e-01 -4330.13 -2500 790
20 179 Ex 0.25 1.023285e+00 -4156.92 -2400 790
20 180 Ex 0.25 8.168685e-01 -3983.72 -2300 790
20 181 Ex 0.25 1.566989e+00 -3810.51 -2200 790
20 182 Ex 0.25 1.029185e+00 -3637.31 -2100 790
20 183 Ex 0.25 1.070635e+00 -3464.1 -2000 790
20 184 Ex 0.25 2.115299e+00 -3290.9 -1900 790
20 185 Ex 0.25 2.347349e+00 -3117.69 -1800 790
20 186 Ex 0.25 2.176851e+00 -2944.49 -1700 790
20 187 Ex 0.25 5.714427e-01 -2771.28 -1600 790
20 188 Ex 0.25 1.758772e+00 -2598.08 -1500 790
20 189 Ex 0.25 1.535110e+00 -2424.87 -1400 790
20 190 Ex 0.25 1.066387e+00 -2251.67 -1300 790
20 191 Ex 0.25 5.997791e-01 -2078.46 -1200 790
20 192 Ex 0.25 1.025268e+00 -1905.26 -1100 790
20 193 Ex 0.25 7.689794e-01 -1732.05 -1000 790
20 194 Ex 0.25 8.955857e-01 -1558.85 -900 790
20 195 Ex 0.25 2.539399e+00 -1385.64 -800 790
20 196 Ex 0.25 2.512013e+00 -1212.44 -700 790
20 197 Ex 0.25 1.526432e+00 -1039.23 -600 790
20 198 Ex 0.25 1.228628e+00 -866.025 -500 790
20 199 Ex 0.25 1.139272e+00 -692.82 -400 790
20 200 Ex 0.25 3.483113e-01 -519.615 -300 790
20 201 Ex 0.25 1.077536e+00 -346.41 -200 790
20 202 Ex 0.25 4.674190e-01 -173.205 -100 790
20 203 Ex 0.25 8.165692e-01 0 0 790
20 204 Ex 0.25 1.784276e+00 173.205 100 790
20 205 Ex 0.25 3.789401e+00 346.41 200 790
20 206 Ex 0.25 1.272091e+00 519.615 300 790
20 207 Ex 0.25 9.988673e-01 692.82 400 790
20 208 Ex 0.25 1.236179e+00 866.025 500 790
20 209 Ex 0.25 2.102165e+00 1039.23 600 790
20 210 Ex 0.25 1.279169e-01 1212.44 700 790
20 211 Ex 0.25 1.125124e+00 1385.64 800 790
20 212 Ex 0.25 4.831513e-01 1558.85 900 790
20 213 Ex 0.25 2.520522e+00 1732.05 1000 790
20 214 Ex 0.25 4.162111e-01 1905.26 1100 790
20 215 Ex 0.25 1.496296e+00 2078.46 1200 790
20 216 Ex 0.25 2.619093e+00 2251.67 1300 790
20 217 Ex 0.25 3.239752e+00 2424.87 1400 790
20 218 Ex 0.25 1.266207e+00 2598.08 1500 790
20 219 Ex 0.25 9.600988e-01 2771.28 1600 790
20 220 Ex 0.25 2.582704e+00 2944.49 1700 790
20 221 Ex 0.25 6.261706e-01 3117.69 1800 790
20 222 Ex 0.25 1.085528e+00 3290.9 1900 790
20 223 Ex 0.25 7.925329e-01 3464.1 2000 790
20 224 Ex 0.25 1.516091e+00 3637.31 2100 790
20 225 Ex 0.25 8.980406e-01 3810.51 2200 790
20 226 Ex 0.25 5.084139e-01 3983.72 2300 790
20 227 Ex 0.25 3.309180e-01 4156.92 2400 790
20 228 Ex 0.25 2.113579e+00 4330.13 2500 790
20 229 Ex 0.25 1.411399e+00 4503.33 2600 790
20 230 Ex 0.25 1.134805e+00 4676.54 2700 790
20 231 Ex 0.25 0.000000e+00 4849.74 2800 790
20 232 Ex 0.25 0.000000e+00 5022.95 2900 790
20 233 Ex 0.25 0.000000e+00 5196.15 3000 790
20 234 Ex 0.25 0.000000e+00 5369.36 3100 790
20 235 Ex 0.25 0.000000e+00 5542.56 3200 790
20 236 Ex 0.25 7.765239e-01 5715.77 3300 790
20 237 Ex 0.25 1.309776e+00 5888.97 3400 790
20 238 Ex 0.25 7.195768e-01 6062.18 3500 790
20 239 Ex 0.25 1.208478e+00 6235.38 3600 790
20 240 Ex 0.25 8.178233e-01 6408.59 3700 790
20 241 Ex 0.25 9.181814e-01 6581.79 3800 790
20 242 Ex 0.25 1.345788e+00 6755 3900 790
20 243 Ex 0.25 2.275861e+00 6928.2 4000 790
20 244 Ex 0.25 8.645257e-01 -8428.2 -1401.92 790
20 245 Ex 0.25 9.532894e-01 -8255 -1301.92 790
20 246 Ex 0.25 6.518079e-01 -8081.79 -1201.92 790
20 247 Ex 0.25 1.080900e+00 -7908.59 -1101.92 790
20 248 Ex 0.25 1.314003e+00 -7735.38 -1001.92 790
20 249 Ex 0.25 8.020076e-01 -7562.18 -901.924 790
20 250 Ex 0.25 7.934341e-01 -7388.97 -801.924 790
20 251 Ex 0.25 1.216469e+00 -7215.77 -701.924 790
20 252 Ex 0.25 1.550605e+00 -7042.56 -601.924 790
20 253 Ex 0.25 1.022287e+00 -6869.36 -501.924 790
20 254 Ex 0.25 1.212692e+00 -6696.15 -401.924 790
20 255 Ex 0.25 1.135184e+00 -6522.95 -301.924 790
20 256 Ex 0.25 1.239644e+00 -6349.74 -201.924 790
20 257 Ex 0.25 7.434625e-01 -6176.54 -101.924 790
20 258 Ex 0.25 1.438346e+00 -6003.33 -1.92383 790
20 259 Ex 0.25 7.261815e-01 -5830.13 98.0762 790
20 260 Ex 0.25 1.333112e+00 -5656.92 198.076 790
20 261 Ex 0.25 4.261310e-01 -5483.72 298.076 790
20 262 Ex 0.25 2.338833e-01 -5310.51 398.076 790
20 263 Ex 0.25 7.136080e-01 -5137.31 498.076 790
20 264 Ex 0.25 2.047042e+00 -4964.1 598.076 790
20 265 Ex 0.25 1.550721e+00 -4790.9 698.076 790
20 266 Ex 0.25 1.805311e+00 -4617.69 798.076 790
20 267 Ex 0.25 1.481057e+00 -4444.49 898.076 790
20 268 Ex 0.25 2.960710e-01 -4271.28 998.076 790
20 269 Ex 0.25 1.182429e+00 -4098.08 1098.08 790
20 270 Ex 0.25 1.566564e+00 -3924.87 1198.08 790
20 271 Ex 0.25 1.040326e+00 -3751.67 1298.08 790
20 272 Ex 0.25 2.643012e+00 -3578.46 1398.08 790
20 273 Ex 0.25 1.274204e+00 -3405.26 1498.08 790
20 274 Ex 0.25 1.757502e+00 -3232.05 1598.08 790
20 275 Ex 0.25 1.345394e+00 -3058.85 1698.08 790
20 276 Ex 0.25 1.251187e+00 -2885.64 1798.08 790
20 277 Ex 0.25 4.738049e-01 -2712.44 1898.08 790
20 278 Ex 0.25 1.906735e+00 -2539.23 1998.08 790
20 279 Ex 0.25 1.802543e+00 -2366.03 2098.08 790
20 280 Ex 0.25 9.802835e-01 -2192.82 2198.08 790
20 281 Ex 0.25 1.119743e+00 -2019.62 2298.08 790
20 282 Ex 0.25 9.980569e-01 -1846.41 2398.08 790
20 283 Ex 0.25 1.416381e+00 -1673.21 2498.08 790
20 284 Ex 0.25 7.398310e-01 -1500 2598.08 790
20 285 Ex 0.25 7.568737e-01 -1326.79 2698.08 790
20 286 Ex 0.25 1.403013e+00 -1153.59 2798.08 790
20 287 Ex 0.25 1.310437e+00 -980.385 2898.08 790
20 288 Ex 0.25 1.285113e+00 -807.18 2998.08 790
20 289 Ex 0.25 2.147964e+00 -633.975 3098.08 790
20 290 Ex 0.25 1.203120e-01 -460.77 3198.08 790
20 291 Ex 0.25 1.631727e+00 -287.564 3298.08 790
20 292 Ex 0.25 7.618675e-01 -114.359 3398.08 790
20 293 Ex 0.25 5.042788e-01 58.8457 3498.08 790
20 294 Ex 0.25 1.407211e+00 232.051 3598.08 790
20 295 Ex 0.25 1.017475e+00 405.256 3698.08 790
20 296 Ex 0.25 1.795149e+00 578.461 3798.08 790
20 297 Ex 0.25 2.425240e+00 751.666 3898.08 790
20 298 Ex 0.25 1.048631e+00 924.871 3998.08 790
20 299 Ex 0.25 0.000000e+00 1098.08 4098.08 790
20 300 Ex 0.25 0.000000e+00 1271.28 4198.08 790
20 301 Ex 0.25 0.000000e+00 1444.49 4298.08 790
20 302 Ex 0.25 0.000000e+00 1617.69 4398.08 790
20 303 Ex 0.25 0.000000e+00 1790.9 4498.08 790
20 304 Ex 0.25 0.000000e+00 1964.1 4598.08 790
20 305 Ex 0.25 0.000000e+00 2137.31 4698.08 790
20 306 Ex 0.25 0.000000e+00 2310.51 4798.08 790
20 307 Ex 0.25 0.000000e+00 2483.72 4898.08 790
20 308 Ex 0.25 0.000000e+00 2656.92 4998.08 790
20 309 Ex 0.25 0.000000e+00 2830.13 5098.08 790
20 310 Ex 0.25 0.000000e+00 3003.33 5198.08 790
20 311 Ex 0.25 0.000000e+00 3176.54 5298.08 790
20 312 Ex 0.25 0.000000e+00 3349.74 5398.08 790
20 313 Ex 0.25 0.000000e+00 3522.95 5498.08 790
20 314 Ex 0.25 0.000000e+00 3696.15 5598.08 790
20 315 Ex 0.25 0.000000e+00 3869.36 5698.08 790
20 316 Ex 0.25 0.000000e+00 4042.56 5798.08 790
20 317 Ex 0.25 0.000000e+00 4215.77 5898.08 790
20 318 Ex 0.25 0.000000e+00 4388.97 5998.08 790
20 319 Ex 0.25 0.000000e+00 4562.18 6098.08 790
20 320 Ex 0.25 0.000000e+00 4735.38 6198.08 790
20 321 Ex 0.25 0.000000e+00 4908.59 6298.08 790
20 322 Ex 0.25 0.000000e+00 5081.79 6398.08 790
20 323 Ex 0.25 0.000000e+00 5255 6498.08 790
20 324 Ex 0.25 0.000000e+00 5428.2 6598.08 790
20 325 Ex 0.25 1.574899e+00 -9928.2 1196.15 790
20 326 Ex 0.25 6.495509e-01 -9755 1296.15 790
20 327 Ex 0.25 5.955465e-01 -9581.79 1396.15 790
20 328 Ex 0.25 1.244124e+00 -9408.59 1496.15 790
20 329 Ex 0.25 4.738443e-01 -9235.38 1596.15 790
20 330 Ex 0.25 1.059755e+00 -9062.18 1696.15 790
20 331 Ex 0.25 3.502861e-01 -8888.97 1796.15 790
20 332 Ex 0.25 3.094704e-01 -8715.77 1896.15 790
20 333 Ex 0.25 1.053591e+00 -8542.56 1996.15 790
20 334 Ex 0.25 1.047595e+00 -8369.36 2096.15 790
20 335 Ex 0.25 2.429551e-01 -8196.15 2196.15 790
20 336 Ex 0.25 4.466318e-01 -8022.95 2296.15 790
20 337 Ex 0.25 1.771528e+00 -7849.74 2396.15 790
20 338 Ex 0.25 4.759775e-01 -7676.54 2496.15 790
20 339 Ex 0.25 4.030099e-01 -7503.33 2596.15 790
20 340 Ex 0.25 9.443096e-01 -7330.13 2696.15 790
20 341 Ex 0.25 3.113289e-01 -7156.92 2796.15 790
20 342 Ex 0.25 1.487273e+00 -6983.72 2896.15 790
20 343 Ex 0.25 7.628741e-01 -6810.51 2996.15 790
20 344 Ex 0.25 5.652886e-01 -6637.31 3096.15 790
20 345 Ex 0.25 9.561872e-01 -6464.1 3196.15 790
20 346 Ex 0.25 1.246574e+00 -6290.9 3296.15 790
20 347 Ex 0.25 2.687489e-01 -6117.69 3396.15 790
20 348 Ex 0.25 1.431692e+00 -5944.49 3496.15 790
20 349 Ex 0.25 1.676095e+00 -5771.28 3596.15 790
20 350 Ex 0.25 1.078665e+00 -5598.08 3696.15 790
20 351 Ex 0.25 1.305312e+00 -5424.87 3796.15 790
20 352 Ex 0.25 4.353494e-01 -5251.67 3896.15 790
20 353 Ex 0.25 9.061380e-01 -5078.46 3996.15 790
20 354 Ex 0.25 7.423446e-01 -4905.26 4096.15 790
20 355 Ex 0.25 1.636802e+00 -4732.05 4196.15 790
20 356 Ex 0.25 8.970428e-01 -4558.85 4296.15 790
20 357 Ex 0.25 1.994722e+00 -4385.64 4396.15 790
20 358 Ex 0.25 1.449796e+00 -4212.44 4496.15 790
20 359 Ex 0.25 1.517569e+00 -4039.23 4596.15 790
20 360 Ex 0.25 1.396971e+00 -3866.03 4696.15 790
20 361 Ex 0.25 1.307100e+00 -3692.82 4796.15 790
20 362 Ex 0.25 1.550155e+00 -3519.62 4896.15 790
20 363 Ex 0.25 1.714352e+00 -3346.41 4996.15 790
20 364 Ex 0.25 9.948813e-01 -3173.21 5096.15 790
20 365 Ex 0.25 1.414462e+00 -3000 5196.15 790
20 366 Ex 0.25 1.143583e+00 -2826.79 5296.15 790
20 367 Ex 0.25 1.505712e+00 -2653.59 5396.15 790
20 368 Ex 0.25 8.123870e-01 -2480.38 5496.15 790
20 369 Ex 0.25 1.394673e+00 -2307.18 5596.15 790
20 370 Ex 0.25 7.043949e-01 -2133.97 5696.15 790
20 371 Ex 0.25 6.639611e-01 -1960.77 5796.15 790
20 372 Ex 0.25 6.089782e-01 -1787.56 5896.15 790
20 373 Ex 0.25 1.769677e+00 -1614.36 5996.15 790
20 374 Ex 0.25 1.513407e+00 -1441.15 6096.15 790
20 375 Ex 0.25 1.785570e+00 -1267.95 6196.15 790
20 376 Ex 0.25 1.038876e+00 -1094.74 6296.15 790
20 377 Ex 0.25 4.033525e-01 -921.539 6396.15 790
20 378 Ex 0.25 7.728552e-01 -748.334 6496.15 790
20 379 Ex 0.25 7.723684e-01 -575.129 6596.15 790
20 380 Ex 0.25 1.198153e+00 -401.924 6696.15 790
20 381 Ex 0.25 1.193421e+00 -228.719 6796.15 790
20 382 Ex 0.25 1.075558e+00 -55.5137 6896.15 790
20 383 Ex 0.25 1.449005e+00 117.691 6996.15 790
20 384 Ex 0.25 8.742800e-01 290.896 7096.15 790
20 385 Ex 0.25 4.926222e-01 464.102 7196.15 790
20 386 Ex 0.25 1.185825e+00 637.307 7296.15 790
20 387 Ex 0.25 4.310430e-01 810.512 7396.15 790
20 388 Ex 0.25 9.333441e-01 983.717 7496.15 790
20 389 Ex 0.25 1.219707e+00 1156.92 7596.15 790
20 390 Ex 0.25 5.907901e-01 1330.13 7696.15 790
20 391 Ex 0.25 6.049436e-01 1503.33 7796.15 790
20 392 Ex 0.25 2.411654e+00 1676.54 7896.15 790
20 393 Ex 0.25 0.000000e+00 1849.74 7996.15 790
20 394 Ex 0.25 0.000000e+00 2022.95 8096.15 790
20 395 Ex 0.25 0.000000e+00 2196.15 8196.15 790
20 396 Ex 0.25 0.000000e+00 2369.36 8296.15 790
20 397 Ex 0.25 0.000000e+00 2542.56 8396.15 790
20 398 Ex 0.25 1.378216e+00 2715.77 8496.15 790
20 399 Ex 0.25 2.157887e+00 2888.97 8596.15 790
20 400 Ex 0.25 7.347922e-01 3062.18 8696.15 790
20 401 Ex 0.25 1.316610e+00 3235.38 8796.15 790
20 402 Ex 0.25 2.181165e+00 3408.59 8896.15 790
20 403 Ex 0.25 1.664118e+00 3581.79 8996.15 790
20 404 Ex 0.25 1.817271e+00 3755 9096.15 790
20 405 Ex 0.25 2.237696e+00 3928.2 9196.15 790
20 406 Ex 0.25 1.130050e+00 -1196.15 -9928.2 790
20 407 Ex 0.25 1.352339e+00 1401.92 -8428.2 790
20 408 Ex 0.25 1.399386e+00 4000 -6928.2 790
20 409 Ex 0.25 1.427264e+00 6598.08 -5428.2 790
20 410 Ex 0.25 2.541379e-01 9196.15 -3928.2 790
20 411 Ex 0.25 1.137470e+00 -1296.15 -9755 790
20 412 Ex 0.25 5.244811e-01 1301.92 -8255 790
20 413 Ex 0.25 6.420177e-01 3900 -6755 790
20 414 Ex 0.25 6.067619e-01 6498.08 -5255 790
20 415 Ex 0.25 5.022377e-01 9096.15 -3755 790
20 416 Ex 0.25 1.452174e+00 -1396.15 -9581.79 790
20 417 Ex 0.25 4.479447e-01 1201.92 -8081.79 790
20 418 Ex 0.25 9.909136e-01 3800 -6581.79 790
20 419 Ex 0.25 9.353186e-01 6398.08 -5081.79 790
20 420 Ex 0.25 5.922557e-01 8996.15 -3581.79 790
20 421 Ex 0.25 2.354426e-01 -1496.15 -9408.59 790
20 422 Ex 0.25 8.235112e-01 1101.92 -7908.59 790
20 423 Ex 0.25 1.335655e+00 3700 -6408.59 790
20 424 Ex 0.25 6.988903e-01 6298.08 -4908.59 790
20 425 Ex 0.25 6.389297e-01 8896.15 -3408.59 790
20 426 Ex 0.25 1.841039e+00 -1596.15 -9235.38 790
20 427 Ex 0.25 9.618564e-01 1001.92 -7735.38 790
20 428 Ex 0.25 1.758580e+00 3600 -6235.38 790
20 429 Ex 0.25 1.427063e+00 6198.08 -4735.38 790
20 430 Ex 0.25 6.078209e-01 8796.15 -3235.38 790
20 431 Ex 0.25 4.493913e-01 -1696.15 -9062.18 790
20 432 Ex 0.25 1.369444e+00 901.924 -7562.18 790
