iTx iRx chrec frequency/Hz RMSE x y z
12 45 Ex 0.25 1.270841e+00 3692.82 -4796.15 790
12 46 Ex 0.25 6.817121e-01 3866.03 -4696.15 790
12 47 Ex 0.25 1.375333e+00 4039.23 -4596.15 790
12 48 Ex 0.25 1.263183e+00 4212.44 -4496.15 790
12 49 Ex 0.25 7.144622e-01 4385.64 -4396.15 790
12 50 Ex 0.25 8.401445e-01 4558.85 -4296.15 790
12 51 Ex 0.25 8.514400e-01 4732.05 -4196.15 790
12 52 Ex 0.25 1.180619e-01 4905.26 -4096.15 790
12 53 Ex 0.25 1.318841e+00 5078.46 -3996.15 790
12 54 Ex 0.25 1.928659e+00 5251.67 -3896.15 790
12 55 Ex 0.25 7.011294e-01 5424.87 -3796.15 790
12 56 Ex 0.25 1.689410e+00 5598.08 -3696.15 790
12 57 Ex 0.25 4.079273e-01 5771.28 -3596.15 790
12 58 Ex 0.25 1.226811e+00 5944.49 -3496.15 790
12 59 Ex 0.25 8.243926e-01 6117.69 -3396.15 790
12 60 Ex 0.25 5.620821e-01 6290.9 -3296.15 790
12 61 Ex 0.25 1.076188e+00 6464.1 -3196.15 790
12 62 Ex 0.25 2.030060e+00 6637.31 -3096.15 790
12 63 Ex 0.25 5.087932e-01 6810.51 -2996.15 790
12 64 Ex 0.25 2.209001e+00 6983.72 -2896.15 790
12 65 Ex 0.25 8.920286e-01 7156.92 -2796.15 790
12 66 Ex 0.25 1.432434e+00 7330.13 -2696.15 790
12 67 Ex 0.25 8.982350e-01 7503.33 -2596.15 790
12 68 Ex 0.25 9.156061e-01 7676.54 -2496.15 790
12 69 Ex 0.25 1.365310e+00 7849.74 -2396.15 790
12 70 Ex 0.25 3.567399e-01 8022.95 -2296.15 790
12 71 Ex 0.25 8.240882e-01 8196.15 -2196.15 790
12 72 Ex 0.25 5.880584e-01 8369.36 -2096.15 790
12 73 Ex 0.25 1.871643e+00 8542.56 -1996.15 790
12 74 Ex 0.25 6.479601e-01 8715.77 -1896.15 790
12 75 Ex 0.25 3.078467e-01 8888.97 -1796.15 790
12 76 Ex 0.25 6.701859e-01 9062.18 -1696.15 790
12 77 Ex 0.25 4.868726e-01 9235.38 -1596.15 790
12 78 Ex 0.25 1.480090e+00 9408.59 -1496.15 790
12 79 Ex 0.25 2.020468e-01 9581.79 -1396.15 790
12 80 Ex 0.25 1.907172e+00 9755 -1296.15 790
12 81 Ex 0.25 1.400864e+00 9928.2 -1196.15 790
12 82 Ex 0.25 4.395293e+00 -5428.2 -6598.08 790
12 83 Ex 0.25 3.531306e+00 -5255 -6498.08 790
12 84 Ex 0.25 2.151543e+00 -5081.79 -6398.08 790
12 85 Ex 0.25 2.820382e+00 -4908.59 -6298.08 790
12 86 Ex 0.25 2.868071e+00 -4735.38 -6198.08 790
12 87 Ex 0.25 1.259894e+00 -4562.18 -6098.08 790
12 88 Ex 0.25 1.460086e+00 -4388.97 -5998.08 790
12 89 Ex 0.25 6.099635e-01 -4215.77 -5898.08 790
12 90 Ex 0.25 1.749063e+00 -4042.56 -5798.08 790
12 91 Ex 0.25 1.604996e+00 -3869.36 -5698.08 790
12 92 Ex 0.25 7.178373e-01 -3696.15 -5598.08 790
12 93 Ex 0.25 1.029347e+00 -3522.95 -5498.08 790
12 94 Ex 0.25 1.813987e+00 -3349.74 -5398.08 790
12 95 Ex 0.25 6.210449e-01 -3176.54 -5298.08 790
12 96 Ex 0.25 2.898612e-01 -3003.33 -5198.08 790
12 97 Ex 0.25 4.701940e-02 -2830.13 -5098.08 790
12 98 Ex 0.25 1.057979e+00 -2656.92 -4998.08 790
12 99 Ex 0.25 6.420814e-01 -2483.72 -4898.08 790
12 100 Ex 0.25 7.654585e-01 -2310.51 -4798.08 790
12 101 Ex 0.25 4.490922e-02 -2137.31 -4698.08 790
12 102 Ex 0.25 1.089640e+00 -1964.1 -4598.08 790
12 103 Ex 0.25 1.283925e+00 -1790.9 -4498.08 790
12 104 Ex 0.25 2.120720e-01 -1617.69 -4398.08 790
12 105 Ex 0.25 0.000000e+00 -1444.49 -4298.08 790
12 106 Ex 0.25 0.000000e+00 -1271.28 -4198.08 790
12 107 Ex 0.25 0.000000e+00 -1098.08 -4098.08 790
12 108 Ex 0.25 0.000000e+00 -924.871 -3998.08 790
12 109 Ex 0.25 0.000000e+00 -751.666 -3898.08 790
12 110 Ex 0.25 2.185059e+00 -578.461 -3798.08 790
12 111 Ex 0.25 1.558814e+00 -405.256 -3698.08 790
12 112 Ex 0.25 8.642282e-01 -232.051 -3598.08 790
12 113 Ex 0.25 8.785189e-01 -58.8457 -3498.08 790
12 114 Ex 0.25 6.024384e-01 114.359 -3398.08 790
12 115 Ex 0.25 1.226822e+00 287.564 -3298.08 790
12 116 Ex 0.25 1.306838e+00 460.77 -3198.08 790
12 117 Ex 0.25 9.666781e-01 633.975 -3098.08 790
12 118 Ex 0.25 1.600957e+00 807.18 -2998.08 790
12 119 Ex 0.25 1.757353e+00 980.385 -2898.08 790
12 120 Ex 0.25 2.243392e+00 1153.59 -2798.08 790
12 121 Ex 0.25 9.727488e-01 1326.79 -2698.08 790
12 122 Ex 0.25 4.934877e-01 1500 -2598.08 790
12 123 Ex 0.25 1.810682e+00 1673.21 -2498.08 790
12 124 Ex 0.25 2.122684e+00 1846.41 -2398.08 790
12 125 Ex 0.25 1.867850e+00 2019.62 -2298.08 790
12 126 Ex 0.25 9.878852e-01 2192.82 -2198.08 790
12 127 Ex 0.25 7.629036e-01 2366.03 -2098.08 790
12 128 Ex 0.25 1.457710e+00 2539.23 -1998.08 790
12 129 Ex 0.25 1.041362e+00 2712.44 -1898.08 790
12 130 Ex 0.25 1.011143e+00 2885.64 -1798.08 790
12 131 Ex 0.25 1.425961e+00 3058.85 -1698.08 790
12 132 Ex 0.25 1.128750e+00 3232.05 -1598.08 790
12 133 Ex 0.25 6.356025e-01 3405.26 -1498.08 790
12 134 Ex 0.25 1.841791e+00 3578.46 -1398.08 790
12 135 Ex 0.25 8.623817e-02 3751.67 -1298.08 790
12 136 Ex 0.25 1.461450e+00 3924.87 -1198.08 790
12 137 Ex 0.25 1.845803e+00 4098.08 -1098.08 790
12 138 Ex 0.25 7.109193e-01 4271.28 -998.076 790
12 139 Ex 0.25 9.783365e-01 4444.49 -898.076 790
12 140 Ex 0.25 2.277834e+00 4617.69 -798.076 790
12 141 Ex 0.25 1.350762e+00 4790.9 -698.076 790
12 142 Ex 0.25 2.251301e+00 4964.1 -598.076 790
12 143 Ex 0.25 1.300141e+00 5137.31 -498.076 790
12 144 Ex 0.25 8.978122e-01 5310.51 -398.076 790
12 145 Ex 0.25 1.480250e+00 5483.72 -298.076 790
12 146 Ex 0.25 1.045341e+00 5656.92 -198.076 790
12 147 Ex 0.25 1.846743e+00 5830.13 -98.0762 790
12 148 Ex 0.25 1.332791e+00 6003.33 1.92383 790
12 149 Ex 0.25 1.598783e+00 6176.54 101.924 790
12 150 Ex 0.25 4.402980e-01 6349.74 201.924 790
12 151 Ex 0.25 1.270102e+00 6522.95 301.924 790
12 152 Ex 0.25 4.576615e-01 6696.15 401.924 790
12 153 Ex 0.25 2.755246e-01 6869.36 501.924 790
12 154 Ex 0.25 1.821703e+00 7042.56 601.924 790
12 155 Ex 0.25 7.875544e-02 7215.77 701.924 790
12 156 Ex 0.25 1.343500e+00 7388.97 801.924 790
12 157 Ex 0.25 1.480830e+00 7562.18 901.924 790
12 158 Ex 0.25 5.258236e-01 7735.38 1001.92 790
12 159 Ex 0.25 2.234178e+00 7908.59 1101.92 790
12 160 Ex 0.25 2.170830e+00 8081.79 1201.92 790
12 161 Ex 0.25 3.136469e-01 8255 1301.92 790
12 162 Ex 0.25 1.260408e+00 8428.2 1401.92 790
12 163 Ex 0.25 1.218926e+00 -6928.2 -4000 790
12 164 Ex 0.25 1.525453e+00 -6755 -3900 790
12 165 Ex 0.25 9.591697e-01 -6581.79 -3800 790
12 166 Ex 0.25 1.345762e+00 -6408.59 -3700 790
12 167 Ex 0.25 5.272556e-01 -6235.38 -3600 790
12 168 Ex 0.25 1.104318e+00 -6062.18 -3500 790
12 169 Ex 0.25 7.326861e-01 -5888.97 -3400 790
12 170 Ex 0.25 9.059585e-01 -5715.77 -3300 790
12 171 Ex 0.25 1.933604e+00 -5542.56 -3200 790
12 172 Ex 0.25 1.765521e+00 -5369.36 -3100 790
12 173 Ex 0.25 0.000000e+00 -5196.15 -3000 790
12 174 Ex 0.25 0.000000e+00 -5022.95 -2900 790
12 175 Ex 0.25 0.000000e+00 -4849.74 -2800 790
12 176 Ex 0.25 0.000000e+00 -4676.54 -2700 790
12 177 Ex 0.25 0.000000e+00 -4503.33 -2600 790
12 178 Ex 0.25 0.000000e+00 -4330.13 -2500 790
12 179 Ex 0.25 0.000000e+00 -4156.92 -2400 790
12 180 Ex 0.25 0.000000e+00 -3983.72 -2300 790
12 181 Ex 0.25 0.000000e+00 -3810.51 -2200 790
12 182 Ex 0.25 0.000000e+00 -3637.31 -2100 790
12 183 Ex 0.25 0.000000e+00 -3464.1 -2000 790
12 184 Ex 0.25 0.000000e+00 -3290.9 -1900 790
12 185 Ex 0.25 0.000000e+00 -3117.69 -1800 790
12 186 Ex 0.25 0.000000e+00 -2944.49 -1700 790
12 187 Ex 0.25 0.000000e+00 -2771.28 -1600 790
12 188 Ex 0.25 0.000000e+00 -2598.08 -1500 790
12 189 Ex 0.25 0.000000e+00 -2424.87 -1400 790
12 190 Ex 0.25 0.000000e+00 -2251.67 -1300 790
12 191 Ex 0.25 0.000000e+00 -2078.46 -1200 790
12 192 Ex 0.25 0.000000e+00 -1905.26 -1100 790
12 193 Ex 0.25 0.000000e+00 -1732.05 -1000 790
12 194 Ex 0.25 0.000000e+00 -1558.85 -900 790
12 195 Ex 0.25 0.000000e+00 -1385.64 -800 790
12 196 Ex 0.25 0.000000e+00 -1212.44 -700 790
12 197 Ex 0.25 0.000000e+00 -1039.23 -600 790
12 198 Ex 0.25 0.000000e+00 -866.025 -500 790
12 199 Ex 0.25 0.000000e+00 -692.82 -400 790
12 200 Ex 0.25 0.000000e+00 -519.615 -300 790
12 201 Ex 0.25 0.000000e+00 -346.41 -200 790
12 202 Ex 0.25 0.000000e+00 -173.205 -100 790
12 203 Ex 0.25 0.000000e+00 0 0 790
12 204 Ex 0.25 5.742917e-01 173.205 100 790
12 205 Ex 0.25 2.119957e+00 346.41 200 790
12 206 Ex 0.25 1.409763e+00 519.615 300 790
12 207 Ex 0.25 4.212311e-01 692.82 400 790
12 208 Ex 0.25 8.030830e-01 866.025 500 790
12 209 Ex 0.25 1.185555e+00 1039.23 600 790
12 210 Ex 0.25 7.218004e-01 1212.44 700 790
12 211 Ex 0.25 6.400272e-01 1385.64 800 790
12 212 Ex 0.25 1.268679e+00 1558.85 900 790
12 213 Ex 0.25 9.652287e-01 1732.05 1000 790
12 214 Ex 0.25 2.056202e+00 1905.26 1100 790
12 215 Ex 0.25 2.216117e+00 2078.46 1200 790
12 216 Ex 0.25 1.604464e+00 2251.67 1300 790
12 217 Ex 0.25 3.369932e-01 2424.87 1400 790
12 218 Ex 0.25 1.626842e+00 2598.08 1500 790
12 219 Ex 0.25 5.475411e-01 2771.28 1600 790
12 220 Ex 0.25 1.694390e+00 2944.49 1700 790
12 221 Ex 0.25 9.843804e-01 3117.69 1800 790
12 222 Ex 0.25 1.160213e+00 3290.9 1900 790
12 223 Ex 0.25 8.347991e-01 3464.1 2000 790
12 224 Ex 0.25 4.210284e-01 3637.31 2100 790
12 225 Ex 0.25 5.356027e-01 3810.51 2200 790
12 226 Ex 0.25 1.688630e+00 3983.72 2300 790
12 227 Ex 0.25 1.186098e+00 4156.92 2400 790
12 228 Ex 0.25 2.022398e+00 4330.13 2500 790
12 229 Ex 0.25 2.495492e+00 4503.33 2600 790
12 230 Ex 0.25 2.220531e+00 4676.54 2700 790
12 231 Ex 0.25 1.610205e+00 4849.74 2800 790
12 232 Ex 0.25 1.890284e+00 5022.95 2900 790
12 233 Ex 0.25 5.821937e-01 5196.15 3000 790
12 234 Ex 0.25 8.475291e-01 5369.36 3100 790
12 235 Ex 0.25 1.222840e+00 5542.56 3200 790
12 236 Ex 0.25 5.953479e-01 5715.77 3300 790
12 237 Ex 0.25 1.522020e+00 5888.97 3400 790
12 238 Ex 0.25 8.689921e-01 6062.18 3500 790
12 239 Ex 0.25 1.382640e+00 6235.38 3600 790
12 240 Ex 0.25 1.064640e+00 6408.59 3700 790
12 241 Ex 0.25 1.109419e+00 6581.79 3800 790
12 242 Ex 0.25 8.340853e-01 6755 3900 790
12 243 Ex 0.25 1.475288e+00 6928.2 4000 790
12 244 Ex 0.25 3.393974e+00 -8428.2 -1401.92 790
12 245 Ex 0.25 2.518044e+00 -8255 -1301.92 790
12 246 Ex 0.25 2.310963e+00 -8081.79 -1201.92 790
12 247 Ex 0.25 2.569563e+00 -7908.59 -1101.92 790
12 248 Ex 0.25 1.393420e+00 -7735.38 -1001.92 790
12 249 Ex 0.25 1.494396e+00 -7562.18 -901.924 790
12 250 Ex 0.25 9.781253e-01 -7388.97 -801.924 790
12 251 Ex 0.25 8.492422e-01 -7215.77 -701.924 790
12 252 Ex 0.25 1.826476e+00 -7042.56 -601.924 790
12 253 Ex 0.25 1.251911e+00 -6869.36 -501.924 790
12 254 Ex 0.25 9.395248e-01 -6696.15 -401.924 790
12 255 Ex 0.25 1.490721e+00 -6522.95 -301.924 790
12 256 Ex 0.25 1.243447e+00 -6349.74 -201.924 790
12 257 Ex 0.25 5.629904e-01 -6176.54 -101.924 790
12 258 Ex 0.25 8.622897e-01 -6003.33 -1.92383 790
12 259 Ex 0.25 3.514681e-01 -5830.13 98.0762 790
12 260 Ex 0.25 1.247173e+00 -5656.92 198.076 790
12 261 Ex 0.25 1.258318e-01 -5483.72 298.076 790
12 262 Ex 0.25 6.170706e-01 -5310.51 398.076 790
12 263 Ex 0.25 1.074865e+00 -5137.31 498.076 790
12 264 Ex 0.25 1.629497e+00 -4964.1 598.076 790
12 265 Ex 0.25 1.123349e+00 -4790.9 698.076 790
12 266 Ex 0.25 1.861433e+00 -4617.69 798.076 790
12 267 Ex 0.25 0.000000e+00 -4444.49 898.076 790
12 268 Ex 0.25 0.000000e+00 -4271.28 998.076 790
12 269 Ex 0.25 0.000000e+00 -4098.08 1098.08 790
12 270 Ex 0.25 0.000000e+00 -3924.87 1198.08 790
12 271 Ex 0.25 0.000000e+00 -3751.67 1298.08 790
12 272 Ex 0.25 1.725036e+00 -3578.46 1398.08 790
12 273 Ex 0.25 1.611870e+00 -3405.26 1498.08 790
12 274 Ex 0.25 6.775372e-01 -3232.05 1598.08 790
12 275 Ex 0.25 8.222276e-01 -3058.85 1698.08 790
12 276 Ex 0.25 3.191172e-01 -2885.64 1798.08 790
12 277 Ex 0.25 1.254553e+00 -2712.44 1898.08 790
12 278 Ex 0.25 6.132627e-01 -2539.23 1998.08 790
12 279 Ex 0.25 6.689034e-01 -2366.03 2098.08 790
12 280 Ex 0.25 6.190067e-01 -2192.82 2198.08 790
12 281 Ex 0.25 1.602831e+00 -2019.62 2298.08 790
12 282 Ex 0.25 4.764764e-01 -1846.41 2398.08 790
12 283 Ex 0.25 8.931065e-01 -1673.21 2498.08 790
12 284 Ex 0.25 1.801760e+00 -1500 2598.08 790
12 285 Ex 0.25 8.760381e-01 -1326.79 2698.08 790
12 286 Ex 0.25 2.160346e+00 -1153.59 2798.08 790
12 287 Ex 0.25 9.966856e-01 -980.385 2898.08 790
12 288 Ex 0.25 9.729507e-01 -807.18 2998.08 790
12 289 Ex 0.25 1.928548e+00 -633.975 3098.08 790
12 290 Ex 0.25 2.189977e-01 -460.77 3198.08 790
12 291 Ex 0.25 1.764246e+00 -287.564 3298.08 790
12 292 Ex 0.25 1.722520e+00 -114.359 3398.08 790
12 293 Ex 0.25 2.901454e-01 58.8457 3498.08 790
12 294 Ex 0.25 6.125209e-01 232.051 3598.08 790
12 295 Ex 0.25 2.093685e+00 405.256 3698.08 790
12 296 Ex 0.25 1.332709e+00 578.461 3798.08 790
12 297 Ex 0.25 1.787353e+00 751.666 3898.08 790
12 298 Ex 0.25 4.309933e-01 924.871 3998.08 790
12 299 Ex 0.25 1.140519e+00 1098.08 4098.08 790
12 300 Ex 0.25 5.184568e-01 1271.28 4198.08 790
12 301 Ex 0.25 1.004062e+00 1444.49 4298.08 790
12 302 Ex 0.25 1.399941e+00 1617.69 4398.08 790
12 303 Ex 0.25 1.802791e+00 1790.9 4498.08 790
12 304 Ex 0.25 1.088730e+00 1964.1 4598.08 790
12 305 Ex 0.25 5.530406e-01 2137.31 4698.08 790
12 306 Ex 0.25 2.587240e+00 2310.51 4798.08 790
12 307 Ex 0.25 1.131185e+00 2483.72 4898.08 790
12 308 Ex 0.25 9.555661e-01 2656.92 4998.08 790
12 309 Ex 0.25 2.305741e-01 2830.13 5098.08 790
12 310 Ex 0.25 1.342738e+00 3003.33 5198.08 790
12 311 Ex 0.25 2.305346e+00 3176.54 5298.08 790
12 312 Ex 0.25 8.601974e-01 3349.74 5398.08 790
12 313 Ex 0.25 6.473045e-01 3522.95 5498.08 790
12 314 Ex 0.25 6.499216e-01 3696.15 5598.08 790
12 315 Ex 0.25 7.201338e-01 3869.36 5698.08 790
12 316 Ex 0.25 9.228045e-01 4042.56 5798.08 790
12 317 Ex 0.25 7.696587e-01 4215.77 5898.08 790
12 318 Ex 0.25 1.299625e+00 4388.97 5998.08 790
12 319 Ex 0.25 1.365104e+00 4562.18 6098.08 790
12 320 Ex 0.25 1.732813e+00 4735.38 6198.08 790
12 321 Ex 0.25 4.041010e-01 4908.59 6298.08 790
12 322 Ex 0.25 9.583557e-01 5081.79 6398.08 790
12 323 Ex 0.25 1.340443e+00 5255 6498.08 790
12 324 Ex 0.25 1.175447e+00 5428.2 6598.08 790
12 325 Ex 0.25 1.409251e+00 -9928.2 1196.15 790
12 326 Ex 0.25 9.377741e-01 -9755 1296.15 790
12 327 Ex 0.25 8.430915e-01 -9581.79 1396.15 790
12 328 Ex 0.25 1.437901e+00 -9408.59 1496.15 790
12 329 Ex 0.25 5.259859e-01 -9235.38 1596.15 790
12 330 Ex 0.25 4.407474e-01 -9062.18 1696.15 790
12 331 Ex 0.25 8.158952e-01 -8888.97 1796.15 790
12 332 Ex 0.25 6.782399e-01 -8715.77 1896.15 790
12 333 Ex 0.25 1.075157e+00 -8542.56 1996.15 790
12 334 Ex 0.25 1.045760e+00 -8369.36 2096.15 790
12 335 Ex 0.25 7.094431e-01 -8196.15 2196.15 790
12 336 Ex 0.25 1.116319e+00 -8022.95 2296.15 790
12 337 Ex 0.25 2.078617e+00 -7849.74 2396.15 790
12 338 Ex 0.25 1.022009e+00 -7676.54 2496.15 790
12 339 Ex 0.25 1.350157e+00 -7503.33 2596.15 790
12 340 Ex 0.25 1.767534e+00 -7330.13 2696.15 790
12 341 Ex 0.25 1.082067e+00 -7156.92 2796.15 790
12 342 Ex 0.25 1.949732e+00 -6983.72 2896.15 790
12 343 Ex 0.25 6.533961e-01 -6810.51 2996.15 790
12 344 Ex 0.25 1.630408e+00 -6637.31 3096.15 790
12 345 Ex 0.25 1.367760e+00 -6464.1 3196.15 790
12 346 Ex 0.25 2.392605e+00 -6290.9 3296.15 790
12 347 Ex 0.25 1.153054e+00 -6117.69 3396.15 790
12 348 Ex 0.25 1.936550e+00 -5944.49 3496.15 790
12 349 Ex 0.25 1.782975e+00 -5771.28 3596.15 790
12 350 Ex 0.25 2.890331e-01 -5598.08 3696.15 790
12 351 Ex 0.25 1.850470e+00 -5424.87 3796.15 790
12 352 Ex 0.25 1.946503e+00 -5251.67 3896.15 790
12 353 Ex 0.25 1.801010e+00 -5078.46 3996.15 790
12 354 Ex 0.25 1.151901e+00 -4905.26 4096.15 790
12 355 Ex 0.25 1.873710e-01 -4732.05 4196.15 790
12 356 Ex 0.25 2.216385e+00 -4558.85 4296.15 790
12 357 Ex 0.25 2.189003e+00 -4385.64 4396.15 790
12 358 Ex 0.25 2.414469e+00 -4212.44 4496.15 790
12 359 Ex 0.25 9.712679e-01 -4039.23 4596.15 790
12 360 Ex 0.25 8.374733e-01 -3866.03 4696.15 790
12 361 Ex 0.25 2.392122e+00 -3692.82 4796.15 790
12 362 Ex 0.25 2.458247e+00 -3519.62 4896.15 790
12 363 Ex 0.25 5.272433e-01 -3346.41 4996.15 790
12 364 Ex 0.25 1.319892e+00 -3173.21 5096.15 790
12 365 Ex 0.25 1.697300e+00 -3000 5196.15 790
12 366 Ex 0.25 7.904434e-01 -2826.79 5296.15 790
12 367 Ex 0.25 1.803165e+00 -2653.59 5396.15 790
12 368 Ex 0.25 1.062468e+00 -2480.38 5496.15 790
12 369 Ex 0.25 1.161011e+00 -2307.18 5596.15 790
12 370 Ex 0.25 1.352183e+00 -2133.97 5696.15 790
12 371 Ex 0.25 1.015312e+00 -1960.77 5796.15 790
12 372 Ex 0.25 1.622600e+00 -1787.56 5896.15 790
12 373 Ex 0.25 4.372441e-01 -1614.36 5996.15 790
12 374 Ex 0.25 1.645965e+00 -1441.15 6096.15 790
12 375 Ex 0.25 1.192839e+00 -1267.95 6196.15 790
12 376 Ex 0.25 9.147769e-01 -1094.74 6296.15 790
12 377 Ex 0.25 4.331353e-01 -921.539 6396.15 790
12 378 Ex 0.25 6.727001e-01 -748.334 6496.15 790
12 379 Ex 0.25 6.941103e-01 -575.129 6596.15 790
12 380 Ex 0.25 7.633767e-02 -401.924 6696.15 790
12 381 Ex 0.25 3.224513e-01 -228.719 6796.15 790
12 382 Ex 0.25 8.117297e-01 -55.5137 6896.15 790
12 383 Ex 0.25 7.391229e-01 117.691 6996.15 790
12 384 Ex 0.25 1.404204e+00 290.896 7096.15 790
12 385 Ex 0.25 4.090794e-01 464.102 7196.15 790
12 386 Ex 0.25 9.255614e-01 637.307 7296.15 790
12 387 Ex 0.25 3.294659e-01 810.512 7396.15 790
12 388 Ex 0.25 1.025437e+00 983.717 7496.15 790
12 389 Ex 0.25 1.027789e+00 1156.92 7596.15 790
12 390 Ex 0.25 2.302526e-01 1330.13 7696.15 790
12 391 Ex 0.25 5.800642e-01 1503.33 7796.15 790
12 392 Ex 0.25 2.005481e+00 1676.54 7896.15 790
12 393 Ex 0.25 9.838079e-01 1849.74 7996.15 790
12 394 Ex 0.25 3.051701e-01 2022.95 8096.15 790
12 395 Ex 0.25 6.910584e-01 2196.15 8196.15 790
12 396 Ex 0.25 1.082777e+00 2369.36 8296.15 790
12 397 Ex 0.25 8.328420e-01 2542.56 8396.15 790
12 398 Ex 0.25 6.066707e-01 2715.77 8496.15 790
12 399 Ex 0.25 1.276981e+00 2888.97 8596.15 790
12 400 Ex 0.25 1.407701e-01 3062.18 8696.15 790
12 401 Ex 0.25 5.781569e-01 3235.38 8796.15 790
12 402 Ex 0.25 1.321859e+00 3408.59 8896.15 790
12 403 Ex 0.25 4.439658e-01 3581.79 8996.15 790
12 404 Ex 0.25 4.394451e-01 3755 9096.15 790
12 405 Ex 0.25 5.743876e-01 3928.2 9196.15 790
12 406 Ex 0.25 1.578958e+00 -1196.15 -9928.2 790
12 407 Ex 0.25 2.147663e+00 1401.92 -8428.2 790
12 408 Ex 0.25 5.241093e-01 4000 -6928.2 790
12 409 Ex 0.25 1.503586e+00 6598.08 -5428.2 790
12 410 Ex 0.25 6.207987e-01 9196.15 -3928.2 790
12 411 Ex 0.25 1.812036e+00 -1296.15 -9755 790
12 412 Ex 0.25 1.420933e+00 1301.92 -8255 790
12 413 Ex 0.25 6.649708e-01 3900 -6755 790
12 414 Ex 0.25 6.753885e-01 6498.08 -5255 790
12 415 Ex 0.25 4.858060e-01 9096.15 -3755 790
12 416 Ex 0.25 2.588129e+00 -1396.15 -9581.79 790
12 417 Ex 0.25 2.348134e+00 1201.92 -8081.79 790
12 418 Ex 0.25 3.986266e-01 3800 -6581.79 790
12 419 Ex 0.25 8.769659e-01 6398.08 -5081.79 790
12 420 Ex 0.25 1.927898e-01 8996.15 -3581.79 790
12 421 Ex 0.25 1.001196e+00 -1496.15 -9408.59 790
12 422 Ex 0.25 1.887162e+00 1101.92 -7908.59 790
12 423 Ex 0.25 1.355722e+00 3700 -6408.59 790
12 424 Ex 0.25 6.624951e-01 6298.08 -4908.59 790
12 425 Ex 0.25 6.094264e-01 8896.15 -3408.59 790
12 426 Ex 0.25 2.969942e+00 -1596.15 -9235.38 790
12 427 Ex 0.25 1.021588e+00 1001.92 -7735.38 790
12 428 Ex 0.25 2.555319e+00 3600 -6235.38 790
12 429 Ex 0.25 1.444190e+00 6198.08 -4735.38 790
12 430 Ex 0.25 5.142392e-01 8796.15 -3235.38 790
12 431 Ex 0.25 1.566524e+00 -1696.15 -9062.18 790
12 432 Ex 0.25 1.322882e+00 901.924 -7562.18 790
