iTx iRx chrec frequency/Hz RMSE x y z
15 74 Ex 0.25 2.742982e+00 8715.77 -1896.15 790
15 75 Ex 0.25 2.094970e+00 8888.97 -1796.15 790
15 76 Ex 0.25 2.337474e+00 9062.18 -1696.15 790
15 77 Ex 0.25 2.793628e+00 9235.38 -1596.15 790
15 78 Ex 0.25 1.778252e+00 9408.59 -1496.15 790
15 79 Ex 0.25 3.061372e+00 9581.79 -1396.15 790
15 80 Ex 0.25 5.573412e+00 9755 -1296.15 790
15 81 Ex 0.25 4.600704e+00 9928.2 -1196.15 790
15 82 Ex 0.25 1.313036e+00 -5428.2 -6598.08 790
15 83 Ex 0.25 6.142257e-01 -5255 -6498.08 790
15 84 Ex 0.25 1.146550e+00 -5081.79 -6398.08 790
15 85 Ex 0.25 3.059968e-01 -4908.59 -6298.08 790
15 86 Ex 0.25 1.900973e+00 -4735.38 -6198.08 790
15 87 Ex 0.25 1.298179e+00 -4562.18 -6098.08 790
15 88 Ex 0.25 1.028228e+00 -4388.97 -5998.08 790
15 89 Ex 0.25 5.386675e-01 -4215.77 -5898.08 790
15 90 Ex 0.25 1.500753e+00 -4042.56 -5798.08 790
15 91 Ex 0.25 1.757792e+00 -3869.36 -5698.08 790
15 92 Ex 0.25 2.286962e-01 -3696.15 -5598.08 790
15 93 Ex 0.25 6.168791e-01 -3522.95 -5498.08 790
15 94 Ex 0.25 2.455479e+00 -3349.74 -5398.08 790
15 95 Ex 0.25 8.501126e-01 -3176.54 -5298.08 790
15 96 Ex 0.25 4.494162e-01 -3003.33 -5198.08 790
15 97 Ex 0.25 3.384175e-01 -2830.13 -5098.08 790
15 98 Ex 0.25 1.325861e+00 -2656.92 -4998.08 790
15 99 Ex 0.25 5.128604e-01 -2483.72 -4898.08 790
15 100 Ex 0.25 5.421692e-01 -2310.51 -4798.08 790
15 101 Ex 0.25 4.723143e-01 -2137.31 -4698.08 790
15 102 Ex 0.25 1.597510e+00 -1964.1 -4598.08 790
15 103 Ex 0.25 7.469867e-01 -1790.9 -4498.08 790
15 104 Ex 0.25 7.718626e-01 -1617.69 -4398.08 790
15 105 Ex 0.25 2.012839e+00 -1444.49 -4298.08 790
15 106 Ex 0.25 1.548275e+00 -1271.28 -4198.08 790
15 107 Ex 0.25 1.516911e+00 -1098.08 -4098.08 790
15 108 Ex 0.25 1.696511e+00 -924.871 -3998.08 790
15 109 Ex 0.25 9.865268e-01 -751.666 -3898.08 790
15 110 Ex 0.25 1.310598e+00 -578.461 -3798.08 790
15 111 Ex 0.25 2.373387e+00 -405.256 -3698.08 790
15 112 Ex 0.25 1.358740e+00 -232.051 -3598.08 790
15 113 Ex 0.25 2.201882e+00 -58.8457 -3498.08 790
15 114 Ex 0.25 1.859941e+00 114.359 -3398.08 790
15 115 Ex 0.25 8.571144e-01 287.564 -3298.08 790
15 116 Ex 0.25 9.969742e-01 460.77 -3198.08 790
15 117 Ex 0.25 1.566546e+00 633.975 -3098.08 790
15 118 Ex 0.25 1.096257e+00 807.18 -2998.08 790
15 119 Ex 0.25 1.412006e+00 980.385 -2898.08 790
15 120 Ex 0.25 2.225685e+00 1153.59 -2798.08 790
15 121 Ex 0.25 2.402023e+00 1326.79 -2698.08 790
15 122 Ex 0.25 2.146104e+00 1500 -2598.08 790
15 123 Ex 0.25 1.347633e+00 1673.21 -2498.08 790
15 124 Ex 0.25 1.163029e+00 1846.41 -2398.08 790
15 125 Ex 0.25 2.251137e+00 2019.62 -2298.08 790
15 126 Ex 0.25 2.779844e+00 2192.82 -2198.08 790
15 127 Ex 0.25 1.742012e+00 2366.03 -2098.08 790
15 128 Ex 0.25 7.863810e-01 2539.23 -1998.08 790
15 129 Ex 0.25 4.910957e-01 2712.44 -1898.08 790
15 130 Ex 0.25 7.927974e-01 2885.64 -1798.08 790
15 131 Ex 0.25 1.426509e+00 3058.85 -1698.08 790
15 132 Ex 0.25 4.574850e-01 3232.05 -1598.08 790
15 133 Ex 0.25 1.596288e+00 3405.26 -1498.08 790
15 134 Ex 0.25 1.199189e+00 3578.46 -1398.08 790
15 135 Ex 0.25 2.843390e+00 3751.67 -1298.08 790
15 136 Ex 0.25 4.759111e-01 3924.87 -1198.08 790
15 137 Ex 0.25 4.513478e-01 4098.08 -1098.08 790
15 138 Ex 0.25 1.141131e+00 4271.28 -998.076 790
15 139 Ex 0.25 1.246984e+00 4444.49 -898.076 790
15 140 Ex 0.25 4.939859e-01 4617.69 -798.076 790
15 141 Ex 0.25 7.761509e-01 4790.9 -698.076 790
15 142 Ex 0.25 1.478319e+00 4964.1 -598.076 790
15 143 Ex 0.25 1.741858e+00 5137.31 -498.076 790
15 144 Ex 0.25 1.964324e+00 5310.51 -398.076 790
15 145 Ex 0.25 1.911756e+00 5483.72 -298.076 790
15 146 Ex 0.25 1.479083e+00 5656.92 -198.076 790
15 147 Ex 0.25 1.358312e+00 5830.13 -98.0762 790
15 148 Ex 0.25 7.222785e-01 6003.33 1.92383 790
15 149 Ex 0.25 7.633651e-01 6176.54 101.924 790
15 150 Ex 0.25 0.000000e+00 6349.74 201.924 790
15 151 Ex 0.25 0.000000e+00 6522.95 301.924 790
15 152 Ex 0.25 0.000000e+00 6696.15 401.924 790
15 153 Ex 0.25 0.000000e+00 6869.36 501.924 790
15 154 Ex 0.25 0.000000e+00 7042.56 601.924 790
15 155 Ex 0.25 3.005839e-01 7215.77 701.924 790
15 156 Ex 0.25 1.103666e+00 7388.97 801.924 790
15 157 Ex 0.25 1.145298e+00 7562.18 901.924 790
15 158 Ex 0.25 2.105619e-01 7735.38 1001.92 790
15 159 Ex 0.25 2.024858e+00 7908.59 1101.92 790
15 160 Ex 0.25 2.511342e+00 8081.79 1201.92 790
15 161 Ex 0.25 1.150373e+00 8255 1301.92 790
15 162 Ex 0.25 2.349659e+00 8428.2 1401.92 790
15 163 Ex 0.25 1.043917e+00 -6928.2 -4000 790
15 164 Ex 0.25 4.527992e-01 -6755 -3900 790
15 165 Ex 0.25 1.192008e+00 -6581.79 -3800 790
15 166 Ex 0.25 9.725275e-01 -6408.59 -3700 790
15 167 Ex 0.25 4.017965e-01 -6235.38 -3600 790
15 168 Ex 0.25 8.378436e-01 -6062.18 -3500 790
15 169 Ex 0.25 6.838331e-01 -5888.97 -3400 790
15 170 Ex 0.25 5.627530e-01 -5715.77 -3300 790
15 171 Ex 0.25 1.218370e+00 -5542.56 -3200 790
15 172 Ex 0.25 9.556300e-01 -5369.36 -3100 790
15 173 Ex 0.25 8.053335e-01 -5196.15 -3000 790
15 174 Ex 0.25 1.007946e-01 -5022.95 -2900 790
15 175 Ex 0.25 1.696157e+00 -4849.74 -2800 790
15 176 Ex 0.25 7.104020e-01 -4676.54 -2700 790
15 177 Ex 0.25 1.253370e+00 -4503.33 -2600 790
15 178 Ex 0.25 7.860874e-02 -4330.13 -2500 790
15 179 Ex 0.25 9.353428e-01 -4156.92 -2400 790
15 180 Ex 0.25 1.089514e+00 -3983.72 -2300 790
15 181 Ex 0.25 1.455407e+00 -3810.51 -2200 790
15 182 Ex 0.25 9.931223e-01 -3637.31 -2100 790
15 183 Ex 0.25 1.238359e+00 -3464.1 -2000 790
15 184 Ex 0.25 2.305836e+00 -3290.9 -1900 790
15 185 Ex 0.25 2.559256e+00 -3117.69 -1800 790
15 186 Ex 0.25 2.151200e+00 -2944.49 -1700 790
15 187 Ex 0.25 6.099639e-01 -2771.28 -1600 790
15 188 Ex 0.25 1.937290e+00 -2598.08 -1500 790
15 189 Ex 0.25 1.565690e+00 -2424.87 -1400 790
15 190 Ex 0.25 7.343159e-01 -2251.67 -1300 790
15 191 Ex 0.25 4.020001e-01 -2078.46 -1200 790
15 192 Ex 0.25 1.117092e+00 -1905.26 -1100 790
15 193 Ex 0.25 5.780323e-01 -1732.05 -1000 790
15 194 Ex 0.25 7.770418e-01 -1558.85 -900 790
15 195 Ex 0.25 2.390370e+00 -1385.64 -800 790
15 196 Ex 0.25 2.280722e+00 -1212.44 -700 790
15 197 Ex 0.25 1.557676e+00 -1039.23 -600 790
15 198 Ex 0.25 9.980876e-01 -866.025 -500 790
15 199 Ex 0.25 1.073882e+00 -692.82 -400 790
15 200 Ex 0.25 6.393570e-01 -519.615 -300 790
15 201 Ex 0.25 1.585631e+00 -346.41 -200 790
15 202 Ex 0.25 3.763348e-01 -173.205 -100 790
15 203 Ex 0.25 5.269409e-01 0 0 790
15 204 Ex 0.25 1.643687e+00 173.205 100 790
15 205 Ex 0.25 3.179862e+00 346.41 200 790
15 206 Ex 0.25 2.003511e+00 519.615 300 790
15 207 Ex 0.25 1.047912e+00 692.82 400 790
15 208 Ex 0.25 6.908880e-01 866.025 500 790
15 209 Ex 0.25 1.646813e+00 1039.23 600 790
15 210 Ex 0.25 6.255008e-01 1212.44 700 790
15 211 Ex 0.25 9.649402e-01 1385.64 800 790
15 212 Ex 0.25 1.051444e+00 1558.85 900 790
15 213 Ex 0.25 2.124361e+00 1732.05 1000 790
15 214 Ex 0.25 1.456636e+00 1905.26 1100 790
15 215 Ex 0.25 1.914475e+00 2078.46 1200 790
15 216 Ex 0.25 3.002768e+00 2251.67 1300 790
15 217 Ex 0.25 3.172598e+00 2424.87 1400 790
15 218 Ex 0.25 0.000000e+00 2598.08 1500 790
15 219 Ex 0.25 0.000000e+00 2771.28 1600 790
15 220 Ex 0.25 0.000000e+00 2944.49 1700 790
15 221 Ex 0.25 0.000000e+00 3117.69 1800 790
15 222 Ex 0.25 0.000000e+00 3290.9 1900 790
15 223 Ex 0.25 0.000000e+00 3464.1 2000 790
15 224 Ex 0.25 0.000000e+00 3637.31 2100 790
15 225 Ex 0.25 0.000000e+00 3810.51 2200 790
15 226 Ex 0.25 0.000000e+00 3983.72 2300 790
15 227 Ex 0.25 0.000000e+00 4156.92 2400 790
15 228 Ex 0.25 0.000000e+00 4330.13 2500 790
15 229 Ex 0.25 0.000000e+00 4503.33 2600 790
15 230 Ex 0.25 0.000000e+00 4676.54 2700 790
15 231 Ex 0.25 0.000000e+00 4849.74 2800 790
15 232 Ex 0.25 0.000000e+00 5022.95 2900 790
15 233 Ex 0.25 0.000000e+00 5196.15 3000 790
15 234 Ex 0.25 0.000000e+00 5369.36 3100 790
15 235 Ex 0.25 0.000000e+00 5542.56 3200 790
15 236 Ex 0.25 0.000000e+00 5715.77 3300 790
15 237 Ex 0.25 0.000000e+00 5888.97 3400 790
15 238 Ex 0.25 0.000000e+00 6062.18 3500 790
15 239 Ex 0.25 0.000000e+00 6235.38 3600 790
15 240 Ex 0.25 0.000000e+00 6408.59 3700 790
15 241 Ex 0.25 0.000000e+00 6581.79 3800 790
15 242 Ex 0.25 0.000000e+00 6755 3900 790
15 243 Ex 0.25 0.000000e+00 6928.2 4000 790
15 244 Ex 0.25 8.524828e-01 -8428.2 -1401.92 790
15 245 Ex 0.25 9.825646e-01 -8255 -1301.92 790
15 246 Ex 0.25 6.127557e-01 -8081.79 -1201.92 790
15 247 Ex 0.25 1.046869e+00 -7908.59 -1101.92 790
15 248 Ex 0.25 1.369233e+00 -7735.38 -1001.92 790
15 249 Ex 0.25 8.589379e-01 -7562.18 -901.924 790
15 250 Ex 0.25 8.489494e-01 -7388.97 -801.924 790
15 251 Ex 0.25 1.160485e+00 -7215.77 -701.924 790
15 252 Ex 0.25 1.565786e+00 -7042.56 -601.924 790
15 253 Ex 0.25 1.078401e+00 -6869.36 -501.924 790
15 254 Ex 0.25 1.253019e+00 -6696.15 -401.924 790
15 255 Ex 0.25 1.072848e+00 -6522.95 -301.924 790
15 256 Ex 0.25 1.308020e+00 -6349.74 -201.924 790
15 257 Ex 0.25 7.112868e-01 -6176.54 -101.924 790
15 258 Ex 0.25 1.419748e+00 -6003.33 -1.92383 790
15 259 Ex 0.25 7.441263e-01 -5830.13 98.0762 790
15 260 Ex 0.25 1.375903e+00 -5656.92 198.076 790
15 261 Ex 0.25 3.937820e-01 -5483.72 298.076 790
15 262 Ex 0.25 3.189200e-01 -5310.51 398.076 790
15 263 Ex 0.25 8.156645e-01 -5137.31 498.076 790
15 264 Ex 0.25 1.944739e+00 -4964.1 598.076 790
15 265 Ex 0.25 1.466106e+00 -4790.9 698.076 790
15 266 Ex 0.25 1.744163e+00 -4617.69 798.076 790
15 267 Ex 0.25 1.328522e+00 -4444.49 898.076 790
15 268 Ex 0.25 3.796832e-01 -4271.28 998.076 790
15 269 Ex 0.25 1.005751e+00 -4098.08 1098.08 790
15 270 Ex 0.25 1.376497e+00 -3924.87 1198.08 790
15 271 Ex 0.25 7.880252e-01 -3751.67 1298.08 790
15 272 Ex 0.25 2.309082e+00 -3578.46 1398.08 790
15 273 Ex 0.25 1.409018e+00 -3405.26 1498.08 790
15 274 Ex 0.25 1.383170e+00 -3232.05 1598.08 790
15 275 Ex 0.25 9.624442e-01 -3058.85 1698.08 790
15 276 Ex 0.25 8.652610e-01 -2885.64 1798.08 790
15 277 Ex 0.25 6.665021e-01 -2712.44 1898.08 790
15 278 Ex 0.25 1.595487e+00 -2539.23 1998.08 790
15 279 Ex 0.25 1.550889e+00 -2366.03 2098.08 790
15 280 Ex 0.25 8.146511e-01 -2192.82 2198.08 790
15 281 Ex 0.25 9.725333e-01 -2019.62 2298.08 790
15 282 Ex 0.25 1.023865e+00 -1846.41 2398.08 790
15 283 Ex 0.25 1.728264e+00 -1673.21 2498.08 790
15 284 Ex 0.25 7.838485e-01 -1500 2598.08 790
15 285 Ex 0.25 8.417332e-01 -1326.79 2698.08 790
15 286 Ex 0.25 8.034552e-01 -1153.59 2798.08 790
15 287 Ex 0.25 2.035556e+00 -980.385 2898.08 790
15 288 Ex 0.25 1.038389e+00 -807.18 2998.08 790
15 289 Ex 0.25 2.164522e+00 -633.975 3098.08 790
15 290 Ex 0.25 1.163914e+00 -460.77 3198.08 790
15 291 Ex 0.25 4.475110e-01 -287.564 3298.08 790
15 292 Ex 0.25 1.820396e+00 -114.359 3398.08 790
15 293 Ex 0.25 4.572035e-01 58.8457 3498.08 790
15 294 Ex 0.25 9.482201e-01 232.051 3598.08 790
15 295 Ex 0.25 1.016866e+00 405.256 3698.08 790
15 296 Ex 0.25 1.560579e+00 578.461 3798.08 790
15 297 Ex 0.25 2.261389e+00 751.666 3898.08 790
15 298 Ex 0.25 4.386306e-01 924.871 3998.08 790
15 299 Ex 0.25 2.274806e-01 1098.08 4098.08 790
15 300 Ex 0.25 1.653842e+00 1271.28 4198.08 790
15 301 Ex 0.25 5.045534e-01 1444.49 4298.08 790
15 302 Ex 0.25 5.315654e-02 1617.69 4398.08 790
15 303 Ex 0.25 1.006631e+00 1790.9 4498.08 790
15 304 Ex 0.25 3.136522e-01 1964.1 4598.08 790
15 305 Ex 0.25 5.391862e-01 2137.31 4698.08 790
15 306 Ex 0.25 2.291648e+00 2310.51 4798.08 790
15 307 Ex 0.25 9.597599e-01 2483.72 4898.08 790
15 308 Ex 0.25 4.242299e-01 2656.92 4998.08 790
15 309 Ex 0.25 7.082676e-01 2830.13 5098.08 790
15 310 Ex 0.25 6.110017e-01 3003.33 5198.08 790
15 311 Ex 0.25 1.562817e+00 3176.54 5298.08 790
15 312 Ex 0.25 0.000000e+00 3349.74 5398.08 790
15 313 Ex 0.25 0.000000e+00 3522.95 5498.08 790
15 314 Ex 0.25 0.000000e+00 3696.15 5598.08 790
15 315 Ex 0.25 0.000000e+00 3869.36 5698.08 790
15 316 Ex 0.25 0.000000e+00 4042.56 5798.08 790
15 317 Ex 0.25 5.454667e-01 4215.77 5898.08 790
15 318 Ex 0.25 1.071200e+00 4388.97 5998.08 790
15 319 Ex 0.25 1.121876e+00 4562.18 6098.08 790
15 320 Ex 0.25 1.608971e+00 4735.38 6198.08 790
15 321 Ex 0.25 3.905038e-01 4908.59 6298.08 790
15 322 Ex 0.25 1.049193e+00 5081.79 6398.08 790
15 323 Ex 0.25 1.720571e+00 5255 6498.08 790
15 324 Ex 0.25 2.128307e+00 5428.2 6598.08 790
15 325 Ex 0.25 1.618219e+00 -9928.2 1196.15 790
15 326 Ex 0.25 6.997564e-01 -9755 1296.15 790
15 327 Ex 0.25 5.420284e-01 -9581.79 1396.15 790
15 328 Ex 0.25 1.186148e+00 -9408.59 1496.15 790
15 329 Ex 0.25 4.481177e-01 -9235.38 1596.15 790
15 330 Ex 0.25 1.111191e+00 -9062.18 1696.15 790
15 331 Ex 0.25 4.091800e-01 -8888.97 1796.15 790
15 332 Ex 0.25 3.892667e-01 -8715.77 1896.15 790
15 333 Ex 0.25 9.883617e-01 -8542.56 1996.15 790
15 334 Ex 0.25 9.585665e-01 -8369.36 2096.15 790
15 335 Ex 0.25 3.564578e-01 -8196.15 2196.15 790
15 336 Ex 0.25 3.676329e-01 -8022.95 2296.15 790
15 337 Ex 0.25 1.645608e+00 -7849.74 2396.15 790
15 338 Ex 0.25 3.744786e-01 -7676.54 2496.15 790
15 339 Ex 0.25 4.705056e-01 -7503.33 2596.15 790
15 340 Ex 0.25 7.886685e-01 -7330.13 2696.15 790
15 341 Ex 0.25 4.841276e-01 -7156.92 2796.15 790
15 342 Ex 0.25 1.297918e+00 -6983.72 2896.15 790
15 343 Ex 0.25 6.913816e-01 -6810.51 2996.15 790
15 344 Ex 0.25 7.667485e-01 -6637.31 3096.15 790
15 345 Ex 0.25 7.048544e-01 -6464.1 3196.15 790
15 346 Ex 0.25 1.145653e+00 -6290.9 3296.15 790
15 347 Ex 0.25 4.853519e-01 -6117.69 3396.15 790
15 348 Ex 0.25 1.181753e+00 -5944.49 3496.15 790
15 349 Ex 0.25 1.386746e+00 -5771.28 3596.15 790
15 350 Ex 0.25 7.768447e-01 -5598.08 3696.15 790
15 351 Ex 0.25 1.099892e+00 -5424.87 3796.15 790
15 352 Ex 0.25 7.884992e-01 -5251.67 3896.15 790
15 353 Ex 0.25 1.192623e+00 -5078.46 3996.15 790
15 354 Ex 0.25 7.151922e-01 -4905.26 4096.15 790
15 355 Ex 0.25 1.284843e+00 -4732.05 4196.15 790
15 356 Ex 0.25 1.284682e+00 -4558.85 4296.15 790
15 357 Ex 0.25 1.665118e+00 -4385.64 4396.15 790
15 358 Ex 0.25 1.708648e+00 -4212.44 4496.15 790
15 359 Ex 0.25 9.434478e-01 -4039.23 4596.15 790
15 360 Ex 0.25 7.554852e-01 -3866.03 4696.15 790
15 361 Ex 0.25 1.257780e+00 -3692.82 4796.15 790
15 362 Ex 0.25 1.492403e+00 -3519.62 4896.15 790
15 363 Ex 0.25 1.057027e+00 -3346.41 4996.15 790
15 364 Ex 0.25 6.481411e-01 -3173.21 5096.15 790
15 365 Ex 0.25 1.153051e+00 -3000 5196.15 790
15 366 Ex 0.25 4.702546e-01 -2826.79 5296.15 790
15 367 Ex 0.25 1.161814e+00 -2653.59 5396.15 790
15 368 Ex 0.25 2.526684e-01 -2480.38 5496.15 790
15 369 Ex 0.25 1.160647e+00 -2307.18 5596.15 790
15 370 Ex 0.25 6.306852e-01 -2133.97 5696.15 790
15 371 Ex 0.25 6.672544e-01 -1960.77 5796.15 790
15 372 Ex 0.25 1.491036e+00 -1787.56 5896.15 790
15 373 Ex 0.25 3.223770e-01 -1614.36 5996.15 790
15 374 Ex 0.25 1.588210e+00 -1441.15 6096.15 790
15 375 Ex 0.25 1.330713e+00 -1267.95 6196.15 790
15 376 Ex 0.25 1.187898e+00 -1094.74 6296.15 790
15 377 Ex 0.25 5.472461e-01 -921.539 6396.15 790
15 378 Ex 0.25 9.678802e-01 -748.334 6496.15 790
15 379 Ex 0.25 9.486964e-01 -575.129 6596.15 790
15 380 Ex 0.25 6.703820e-01 -401.924 6696.15 790
15 381 Ex 0.25 5.034664e-01 -228.719 6796.15 790
15 382 Ex 0.25 2.850108e-01 -55.5137 6896.15 790
15 383 Ex 0.25 5.712938e-01 117.691 6996.15 790
15 384 Ex 0.25 8.697096e-01 290.896 7096.15 790
15 385 Ex 0.25 1.293629e+00 464.102 7196.15 790
15 386 Ex 0.25 3.895943e-01 637.307 7296.15 790
15 387 Ex 0.25 1.355725e+00 810.512 7396.15 790
15 388 Ex 0.25 3.547574e-01 983.717 7496.15 790
15 389 Ex 0.25 3.680787e-01 1156.92 7596.15 790
15 390 Ex 0.25 1.554886e+00 1330.13 7696.15 790
15 391 Ex 0.25 1.974541e+00 1503.33 7796.15 790
15 392 Ex 0.25 9.435492e-01 1676.54 7896.15 790
15 393 Ex 0.25 2.384809e+00 1849.74 7996.15 790
15 394 Ex 0.25 1.516963e+00 2022.95 8096.15 790
15 395 Ex 0.25 1.896941e+00 2196.15 8196.15 790
15 396 Ex 0.25 2.020216e+00 2369.36 8296.15 790
15 397 Ex 0.25 2.681118e+00 2542.56 8396.15 790
15 398 Ex 0.25 2.419970e+00 2715.77 8496.15 790
15 399 Ex 0.25 2.431397e+00 2888.97 8596.15 790
15 400 Ex 0.25 2.272364e+00 3062.18 8696.15 790
15 401 Ex 0.25 1.963219e+00 3235.38 8796.15 790
15 402 Ex 0.25 3.876407e+00 3408.59 8896.15 790
15 403 Ex 0.25 3.570281e+00 3581.79 8996.15 790
15 404 Ex 0.25 3.999720e+00 3755 9096.15 790
15 405 Ex 0.25 3.420408e+00 3928.2 9196.15 790
15 406 Ex 0.25 1.070818e+00 -1196.15 -9928.2 790
15 407 Ex 0.25 1.280185e+00 1401.92 -8428.2 790
15 408 Ex 0.25 1.333761e+00 4000 -6928.2 790
15 409 Ex 0.25 1.564518e+00 6598.08 -5428.2 790
15 410 Ex 0.25 2.118737e+00 9196.15 -3928.2 790
15 411 Ex 0.25 1.200991e+00 -1296.15 -9755 790
15 412 Ex 0.25 6.153921e-01 1301.92 -8255 790
15 413 Ex 0.25 7.395067e-01 3900 -6755 790
15 414 Ex 0.25 9.716275e-01 6498.08 -5255 790
15 415 Ex 0.25 2.846400e+00 9096.15 -3755 790
15 416 Ex 0.25 1.483331e+00 -1396.15 -9581.79 790
15 417 Ex 0.25 2.989047e-01 1201.92 -8081.79 790
15 418 Ex 0.25 1.047821e+00 3800 -6581.79 790
15 419 Ex 0.25 1.784375e+00 6398.08 -5081.79 790
15 420 Ex 0.25 2.320018e+00 8996.15 -3581.79 790
15 421 Ex 0.25 1.885489e-01 -1496.15 -9408.59 790
15 422 Ex 0.25 7.382618e-01 1101.92 -7908.59 790
15 423 Ex 0.25 1.165102e+00 3700 -6408.59 790
15 424 Ex 0.25 1.147066e+00 6298.08 -4908.59 790
15 425 Ex 0.25 1.896711e+00 8896.15 -3408.59 790
15 426 Ex 0.25 1.827158e+00 -1596.15 -9235.38 790
15 427 Ex 0.25 1.139978e+00 1001.92 -7735.38 790
15 428 Ex 0.25 1.995302e+00 3600 -6235.38 790
15 429 Ex 0.25 7.444200e-01 6198.08 -4735.38 790
15 430 Ex 0.25 1.923403e+00 8796.15 -3235.38 790
15 431 Ex 0.25 5.112166e-01 -1696.15 -9062.18 790
15 432 Ex 0.25 1.341259e+00 901.924 -7562.18 790
